mutation_rate,transition_matrix_AT,transition_matrix_AC,transition_matrix_AG,transition_matrix_TA,transition_matrix_TC,transition_matrix_TG,transition_matrix_CA,transition_matrix_CT,transition_matrix_CG,transition_matrix_GA,transition_matrix_GT,transition_matrix_GC
0.00010001779128311693,0.09176948318014289,0.11407870265023196,0.7941518141696252,0.15494003430426415,0.23656793299234852,0.6084920327033874,0.03032290744920063,0.9137395293026846,0.05593756324811472,0.21759758279620073,0.5468047981919537,0.2355976190118456
