pred_mutation_rate,pred_transition_matrix_AA,pred_transition_matrix_AT,pred_transition_matrix_AC,pred_transition_matrix_AG,pred_transition_matrix_TA,pred_transition_matrix_TT,pred_transition_matrix_TC,pred_transition_matrix_TG,pred_transition_matrix_CA,pred_transition_matrix_CT,pred_transition_matrix_CC,pred_transition_matrix_CG,pred_transition_matrix_GA,pred_transition_matrix_GT,pred_transition_matrix_GC,pred_transition_matrix_GG
5.9229927527114126e-05,0.22679305290683258,0.26944794832988256,0.28840112842887605,0.18627864972441072,0.2225399104607952,0.3147291190480458,0.16215800454889095,0.26400618917270796,0.4396628466690591,0.24901940866538194,0.13480652756922132,0.1387828845293782,0.15085437194915258,0.18167821543083312,0.3492437509901175,0.27457681608211504
0.00010510551742635911,0.01867361250677449,0.8624495486512755,0.014576258696016031,0.1788032499001979,0.17599600536912377,0.3242886917936769,0.508592673335694,0.05947099199483663,0.49942445120003176,0.34609103798749474,0.19178510028637905,0.034820626735915905,0.09652641532381603,0.6468646845612017,-0.025295497514802034,0.3521281406551037
1.6604744394851565e-05,0.14241919021835595,0.246699705815786,0.2333844490963758,0.2703874373584882,0.17730537800691487,0.2827088193415558,0.18137883395443039,0.25182407066537554,0.12490290506911304,0.2619637680093311,0.2794374492671281,0.21112188838537932,0.22453213860671822,0.2114490272145665,0.13617945473647855,0.3083699737354388
3.3058661889899735e-05,0.12809435151276058,0.371552975087922,0.18599055119900754,0.23926809950993788,0.12453369429358552,0.2424766097181226,0.16633915580238331,0.3887296493911596,0.17288263304925308,0.19547353211784196,0.3790159667769803,0.16143563154547683,0.18093082087063456,0.32539233191024886,0.17077731925094786,0.2339863015882781
6.675842142619677e-05,-0.1290876447220196,0.49991728839264077,0.3668571306394053,0.25553894368084223,0.3876627277182206,0.2171069033420192,0.336478181954454,0.043763926622938154,0.07615505996219968,0.1840114836824816,0.5811862405339976,0.13582270475197594,0.27760269391793796,0.1636356696173195,0.2304547865391569,0.30559589515271257
4.832521083976408e-05,0.06276824559896671,0.4476844253155364,0.2386843771342824,0.2056105004567529,0.1148301857191466,0.30675397365068174,0.19672998696139476,0.33215471759615617,0.2998671118326249,0.16989132111798677,0.31466533854164347,0.15737731056646487,0.27583769507307004,0.32802306865556097,0.04710279836952255,0.29134049547649055
2.5108540342708404e-05,0.15552634741751548,0.3206918257081923,0.19907227554946427,0.234820111592536,0.2720760978082951,0.2712051932483581,0.15919043294740487,0.20494456912341324,0.17813180162732045,0.2079591339683846,0.2923374295432918,0.21436510569555536,0.20111295505404636,0.2270952034597298,0.18813002772690696,0.27919238408700503
1.4794726071496893e-05,0.13637387032176101,0.2511690501885649,0.23290625130998088,0.2699242022568644,0.16887851632725534,0.28473830715877557,0.19191420921591185,0.24380874557565577,0.09601207876162265,0.24800752542191176,0.31294731296287626,0.2167785589045907,0.2271357615978244,0.2310754712685286,0.1371804610868336,0.2808549358907306
2.0315098887885115e-05,0.17207259952393963,0.2732564914983669,0.1983237076877391,0.2560410743553877,0.1719316235429167,0.2410310741365065,0.2119864481134581,0.2736553540587811,0.14912914637357627,0.23353489409096878,0.3151768698792384,0.18469764578593467,0.21906031602589562,0.21973656189210536,0.16898271887218272,0.2773892958939384
2.666450857597649e-05,0.22061071427138326,0.25030325847589957,0.19193421519461504,0.24756119539491256,0.1179331874050302,0.302334618530187,0.1514277496057203,0.3389069810146241,0.19244329312782782,0.2707440576318029,0.22961084225717535,0.2044530576449294,0.2754238813619495,0.22419604453273542,0.1573941859206359,0.24285044466513434
