pred_mutation_rate,pred_transition_matrix_AA,pred_transition_matrix_AT,pred_transition_matrix_AC,pred_transition_matrix_AG,pred_transition_matrix_TA,pred_transition_matrix_TT,pred_transition_matrix_TC,pred_transition_matrix_TG,pred_transition_matrix_CA,pred_transition_matrix_CT,pred_transition_matrix_CC,pred_transition_matrix_CG,pred_transition_matrix_GA,pred_transition_matrix_GT,pred_transition_matrix_GC,pred_transition_matrix_GG
0.0004869452760064212,0.18038619617164794,0.08535883149642368,0.3685641707123164,0.34539651671714344,0.2021586617367539,0.39088904117796996,0.0009834566550925294,0.389675270319087,-0.04664920328358607,0.5591254170986613,0.23509189269828445,0.2267175543650336,0.33651830450868514,0.25639484329708073,0.24962559846379034,0.13344189715461535
0.000413703192661999,0.3293602598882335,0.25680768415274213,0.5067870358869202,-0.09488883875548021,0.0468607937603599,0.23167577795076055,0.14792341081416105,0.5530849552077993,0.2681567579496657,-0.0923660561743242,0.26386195712030236,0.537356246297241,0.2409886336084117,0.32410401677094,0.19577284193962335,0.21455703316600488
0.00031598798192573137,0.4570783390260254,0.28984523871312173,0.21774582554162897,0.01831797360299789,0.09986771474664516,0.12279604526380772,0.2645921128764692,0.48266864825671896,0.06124693144263152,0.40232703176193857,0.3682064542073574,0.13374400115261448,0.22842098255395785,0.4734652362909678,0.24611277457413483,0.02334369229895991
0.0001576796391437081,0.5325890752983521,0.2503222815437894,0.10833627712529367,0.09027757216694304,0.24775185449837112,0.030187811389599445,0.2726599150512301,0.42064630098731104,0.1878825203809505,-0.017146069921846308,0.4933163106424684,0.2962322774275147,0.23342547929237795,0.43603239914151254,0.3423431052682866,-0.03765650086253075
0.0007200128970441868,0.2794840262001287,0.15399960488234604,0.4066103628694509,0.14479478710595817,0.27850226979322473,0.22484623097683756,0.27787492978608713,0.21817469733345776,0.4905647899527802,0.20586601194396145,0.11550635362800263,0.17539922396098892,0.2937609005522657,0.20105329777661862,0.1694473964746992,0.32544835170137026
6.208735650839518e-05,0.5871579295608107,0.1821786191567451,0.1525932094963755,0.06155070462458362,0.2822647294395149,0.01519886959676392,0.33556292962381057,0.33214083378856574,0.024330241569182176,0.10037274502185387,0.41800138641865736,0.4104755593132195,0.28564159012579204,0.4519789399789865,0.20453323552860403,0.029375145029077954
0.0005420489919594454,0.1627724423832541,0.12872004941384385,0.5500917145922508,0.14837550762014923,0.10239289933760204,0.2556158786187897,-0.002610754936576559,0.633357624843434,0.48753251328001235,-0.08000189637759397,0.30171227302437414,0.27599055790108196,0.30912203901720997,0.2368360200416786,0.1805676722677686,0.25297752013646485
0.0004559389645335299,0.4380588393051214,0.2687463169895724,0.1817231359994669,0.09134778095486529,0.28468182645439516,0.0941242263703187,0.415504231828251,0.18493266962325755,0.11248986280439807,0.6169753830200976,0.14595621409023146,0.09324918278514424,0.23861479513389136,0.21163680858907655,0.23850039558826702,0.29689093368320907
2.8710720976587664e-05,0.5965366806066141,0.06867591278123397,0.24201905087401998,0.07338019036357926,0.22076535957051865,0.04424686863839972,0.27735684429882496,0.42149139231479926,0.1510432238895344,0.14035735653451212,0.41385700109743295,0.2471565562730327,0.3039827368118977,0.45947842831257424,0.2297748867969818,-0.027103332279504677
0.0005782612271964461,0.03285982815731972,0.37201169696719777,0.3552506627553822,0.21559443312279,0.30100333826871534,0.14487467374275387,0.3504911981414166,0.1961328639710408,0.19463769042844767,0.16004421538214147,0.5179983535676007,0.11002820369336469,0.3800705788357098,0.32332351548165017,0.04215130004918649,0.24061127119137496
0.0005800403032783387,0.2182579517604694,-0.07197627150403915,-0.012478728516906956,0.8416052654836983,0.4069389316634566,0.1990225708939581,0.1278306880723163,0.26303922345667724,0.3764330714856252,0.09242145376268537,0.2422185676472978,0.2747055362657737,0.33496388255566134,0.22148912063591317,0.14300347268124747,0.29532820434650964
-2.7671420412257578e-05,0.4704147410141019,0.13883405860439108,0.12024490874552857,0.2427013995484521,0.27387258529780184,0.12543347294391882,0.18313690964910834,0.3837961688225977,0.1126775333016774,0.09411088577600793,0.5278191808012745,0.21785847521125434,0.3515596207672386,0.4436037418479963,0.28651684875592914,-0.11501436776318125
0.0003564429224509479,0.43276047579303895,0.27370670770909217,0.14263039378680037,0.13466075373299197,0.08545671336983984,0.1821466046576749,0.33973173381559957,0.366755239400087,0.1743104941339363,0.40047071758157027,0.20365719024937823,0.19191008479143393,0.2738736152036507,0.21892837601723034,0.30935434726711725,0.17943041499977258
