mutation_rate,transition_matrix_AA,transition_matrix_AT,transition_matrix_AC,transition_matrix_AG,transition_matrix_TA,transition_matrix_TT,transition_matrix_TC,transition_matrix_TG,transition_matrix_CA,transition_matrix_CT,transition_matrix_CC,transition_matrix_CG,transition_matrix_GA,transition_matrix_GT,transition_matrix_GC,transition_matrix_GG
8.061999734607612e-10,0.07105261604273547,0.05070144471822349,0.052102939055947324,0.07840702190864877,0.05653357275388842,0.06166716490597612,0.07789721259341346,0.055132278970858976,0.04264004830667974,0.07634907378491962,0.09034954898666327,0.04691987147828764,0.08086675306999014,0.06380403626181591,0.04458682526351543,0.06344286085969775
