"x"
0
0
0.000300980392156863
0
0
0.00025
0.00025
0
0
0
2e-04
0.000181818181818182
0
0
0
0
0.000197849462365591
0
0
0
0.000142857142857143
0.000284313725490196
0
0.000317460317460318
0
0
0
0
0
0
0
0
0
0
0
0
0
0.000285714285714286
0
0
0.000850018402649982
0.000525
0
0
0
0
0
0
0
0
0
0
0.000142857142857143
0.000736445953593662
0
0
0
0
0.000376068376068376
0
0
0
0
0
0
0
0.00053828197945845
0.000125
8.69565217391305e-05
0
0
0.00273302334919982
0.000142857142857143
0
0
0.000222222222222222
0
0.00107270401957309
0
0
0
0
0
0.000153846153846154
0
0
0.00178975468975469
0.000660664335664336
0
8.33333333333333e-05
0
0
0
0.000529728398536448
0.000333333333333333
0
0.000365802675585284
0
0.00180098039215686
0.000181818181818182
0.00113814699792961
0
0
0.00140141861969448
0
0
0.000125
0
0.000166666666666667
0.00023859649122807
0.000466131907308378
0
0
0.000142857142857143
0
0
0.000250980392156863
0
0
2e-04
0.00452755979035178
0
0
0
0.00108888888888889
0
0
0.000105263157894737
0.000142857142857143
0
0
0.000366731307907779
0
0
0
0.000325
0.000309178743961353
8e-05
0.00226739833454604
0.00111636249371544
8e-05
0
0
0.00243053344504957
0.000355263157894737
0
0
0.000117647058823529
0
0.0012939975199566
0
0
0.000153846153846154
0
0
0
0
0
0.000133333333333333
2e-04
0.000222222222222222
0.000460664335664336
0
0.000325
0
0
0
0
0
0
0.00016
0
0.000888636363636364
0
0
4e-04
0
0
0
0.000330263157894737
0
0
0
0
0
0
0.000181818181818182
0
0.000117647058823529
0.000267857142857143
0
0.00063
0
0
0
0.0011538126476207
0
0
0
0
0
0
0
0
0.000375
0.000507936507936508
0.000590909090909091
0
0
0
0.000222222222222222
0.000325
0.000125
0.000197647058823529
0.000855555555555556
0
0.00039819245082403
0
0
0
0
0.000111111111111111
8.33333333333333e-05
0
0.000541666666666667
0
0
0.000383333333333333
0
0
0
0.000133333333333333
0
0
0
0
0
0.000666666666666667
0
0
0
0
0
0.000105263157894737
0.000539350355526826
0
0
0
0.000291666666666667
0
0.00125864413364413
0
0
0
2e-04
0
0
0
0
0.000720512820512821
0
0
0
0
0
0
0
0.000493121693121693
0.000361904761904762
0
0.000333333333333333
0
0.000450980392156863
0.000666666666666667
0
0
0.00125308857808858
0.000287081339712919
0.000191111111111111
0
0
0
0
0
0
0
0.000333333333333333
0
0
0
0.000117647058823529
0.000796218487394958
7.14285714285714e-05
0
0.000333333333333333
0
0
9.52380952380953e-05
0
0.000324675324675325
0
0.000596948078170316
0
0
6e-04
0
2e-04
0.000722222222222222
0.000125
0
0
0.00025
0.000166666666666667
0
0.00345588475851634
0
0
0
0.000181818181818182
0
0
0
8e-05
0
0
0
0
0
0.000348484848484849
0
0.000533333333333333
0
0
0.000361111111111111
0.000291666666666667
0
9.52380952380953e-05
0
0
0
0
0
0.000278846153846154
0.000142857142857143
0
0
0
0
0
0
0
0.00114920634920635
1e-04
0
0
0.000142857142857143
0
0
0
0
0
0
0
0.000178571428571429
0
0.000527777777777778
0
0.000412698412698413
0
0
0.000372670807453416
0
0
0
0
8e-05
0
0
0.000105263157894737
0
0
0
0.000824675324675325
0
0
0
0
0
0.000622910216718266
0.000181818181818182
0.000689576883384933
8.33333333333333e-05
0
0
0
0.000287179487179487
0
0.000496703296703297
0.00143434173669468
0
0
0
0
0.000166666666666667
0
0
0
0
0.000125
0
0.000117647058823529
0.000111111111111111
0
0
0.000166666666666667
0
2e-04
0
0.000428571428571429
0
0
0.000111111111111111
2e-04
0
0.00177076972436038
0
0.000626607632300232
0.000977777777777778
0
0
0.000404040404040404
0
0
0
0
0
0.000926255117431588
0
0.000166666666666667
0.000365079365079365
0
0.000133333333333333
0
0
0
0
0
0
0.000428571428571429
5e-04
0
0
0
0
0.00111764705882353
0.000133333333333333
0
9.09090909090909e-05
0.000189516129032258
0
0
0
0.00240552538121798
0.000549465240641711
0.00189336877496882
0
0
0
0
0.000281818181818182
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.000833333333333333
0.000530980392156863
0.000117647058823529
0.00108005696074956
0
0
0
0
2e-04
0
0
0.000392857142857143
0
0
0
0
0
0
0
0
0.000431818181818182
0
0
0
0.000153846153846154
0
0.000105263157894737
0
0.000222222222222222
0
0.00259871526323139
0
0
0.000407092907092907
0
