pred_mutation_rate,pred_transition_matrix_AT,pred_transition_matrix_AC,pred_transition_matrix_AG,pred_transition_matrix_TA,pred_transition_matrix_TC,pred_transition_matrix_TG,pred_transition_matrix_CA,pred_transition_matrix_CT,pred_transition_matrix_CG,pred_transition_matrix_GA,pred_transition_matrix_GT,pred_transition_matrix_GC
2.8599953375755225e-05,0.46663456936654163,0.30806312097278266,0.15794984588578098,0.3661646720959736,0.23559749690413612,0.35009206757669137,0.3096505203143006,0.3352683124747296,0.27070381684579464,0.2043721930245915,0.434285720421161,0.24409303963235018
6.597814064448664e-05,0.33732927040884414,0.14827880992639708,0.4839969749705231,0.34155657533409484,0.4260705948059732,0.23652921740135985,0.198992248542467,0.6107991583521684,0.14901920295195625,0.07636155903395364,0.7628557722851397,0.08582236328380932
7.993424170821907e-05,0.5177181318202173,0.17535618407489575,0.2914028948359942,0.6631750972335636,0.452814261389288,-0.09445388242932584,0.25870247346331643,0.4975739477055535,0.21855718831510784,0.2956182744210084,0.6852601266237315,-0.04548121917894782
5.358870459494787e-05,0.7079481286718465,0.19698620409610346,0.05437961283242071,0.5186910252411485,0.15019743142132003,0.32044547990140004,0.3262157162537868,0.2659769708741487,0.35517307643752755,0.2419666561475567,0.5721488603338162,0.09770090293542938
4.107113532296531e-05,0.2905934749613528,0.24639944045957335,0.4106380282705844,0.41592041838196947,0.24591925327879152,0.3094469161227469,0.30308847847065656,0.32758144704420344,0.3028874247198264,0.0794379002043964,0.6930516817193447,0.12589544658265153
3.5636817125073085e-05,0.28939485955473176,0.4520767983432322,0.1980606738580512,0.3657047556960387,0.33021689071398025,0.26569206616269186,0.12715370555396233,0.5213076971518642,0.2761105797247542,0.27089892856437064,0.5045541946780767,0.11709320885478666
8.92721110329285e-05,0.5235368283978392,0.20136499255052,0.2697174867572571,0.9002898734286023,0.19853256611292255,-0.0662650129081569,0.577201249339524,0.48395959011408024,-0.07668535408192456,0.01079813013045855,0.7495422094377646,0.1814122708175199
5.858192005341527e-05,0.5407211214763216,0.2584561444469208,0.16143348084296175,0.31939058005685633,0.32902609851954734,0.3422514142836616,0.27425605104248973,0.6014189136745063,0.07133914573129929,0.14457511133720874,0.5109132742276912,0.26002571550604364
6.581046167206567e-05,0.5814529914196787,0.21336298118706754,0.17125498771457753,-0.0011833028184434768,0.682933212554067,0.32192856959415544,0.20692207766228218,0.5144769070633353,0.23513745630390814,0.043515455394743885,0.7146518905138554,0.16341690356617505
7.334911081294159e-05,0.5769482166476352,0.335734431496147,0.059824033883022876,0.47977737240862106,0.27898071335136554,0.25598816868148644,0.13290493041924092,0.5326176547203789,0.2994371015985955,0.032957421129411135,0.5408284511075718,0.3589930790715727
2.145211988185025e-05,0.5091768491635319,0.2581352666096113,0.15594290945649836,0.13512104093824626,0.40132932273388444,0.4079335755395611,0.26433080489377425,0.24311647905297626,0.40071669209907984,0.14475689386057689,0.5942425699650711,0.13476286140473212
2.5742530000424968e-05,0.406410836510618,0.17340285976376457,0.35144332803307565,0.32628333116094854,0.4035898587089589,0.21850307050739287,0.3897460602528351,0.2634267393654203,0.2617604339969286,0.17239254266851542,0.4732802224012884,0.2347856011548773
4.894536252946945e-05,0.5221174692003768,0.2876979580918051,0.14234021719478732,0.07742159893134459,0.6154284920539794,0.28659162352367146,0.25102258032551833,0.47414802792871896,0.2151403713762381,0.14313864990129965,0.34588923746506073,0.42137103588937114
7.152862997534314e-05,0.5887099732905978,0.21221232144644017,0.17828418885472244,0.8911697435061628,-0.012222379312598175,0.1334192558971425,0.5191592522668678,0.24880110085124768,0.1991180807713233,0.221675659854146,0.6107929770037863,0.0967869720741365
1.9983205690386573e-05,0.4740064516772621,0.19898095707675667,0.2497309826571154,0.13972900222117407,0.42493851283239015,0.37530015179990983,0.2323513468970822,0.36526204035425675,0.3078482504240067,0.19367403735653,0.46245662269637494,0.21685652811606604
