mutation_rate,transition_matrix_AA,transition_matrix_AT,transition_matrix_AC,transition_matrix_AG,transition_matrix_TA,transition_matrix_TT,transition_matrix_TC,transition_matrix_TG,transition_matrix_CA,transition_matrix_CT,transition_matrix_CC,transition_matrix_CG,transition_matrix_GA,transition_matrix_GT,transition_matrix_GC,transition_matrix_GG
2.577342708295892e-11,0.05283141132917578,0.04753027975539925,0.047109508043500725,0.11228363474955501,0.04405020108763327,0.06630865943784063,0.09047868388292755,0.053739202808139805,0.047863840882741523,0.07563440014088017,0.09875079140016743,0.036848050302553205,0.12225828695531231,0.04796085184013472,0.037626606840421344,0.056344528200398356
