pred_mutation_rate,pred_transition_matrix_AA,pred_transition_matrix_AT,pred_transition_matrix_AC,pred_transition_matrix_AG,pred_transition_matrix_TA,pred_transition_matrix_TT,pred_transition_matrix_TC,pred_transition_matrix_TG,pred_transition_matrix_CA,pred_transition_matrix_CT,pred_transition_matrix_CC,pred_transition_matrix_CG,pred_transition_matrix_GA,pred_transition_matrix_GT,pred_transition_matrix_GC,pred_transition_matrix_GG
0.00016066123195458855,0.36195329017456535,0.24996239978060225,0.13749086067201338,0.22149363052663124,0.43259756086683754,0.09755490819174048,0.302235793777583,0.13490652600019848,0.08569921724574633,0.3715385144396627,0.29065734022876855,0.20905392318388516,0.07372405025061368,0.3227550001169961,0.30318761105669517,0.27803418518495393
0.00021505339432640333,0.3682592695837051,0.35282063340741443,0.19302822386514776,0.06137107079370485,0.1397677989744295,0.09927013408633947,0.581368606370347,0.14254315208371446,0.4226749519283277,0.328594844881023,0.05365875000849124,0.15761905500419549,0.11681586026425689,0.23677165201242872,0.08785948921824302,0.5379642451023297
0.0006068091143502201,0.2441991308388452,0.12364724245758857,0.27117402273509916,0.3462437502464165,0.320641387731875,0.42539838375973804,0.21701478095563378,0.03755296204722128,0.14617510497996627,0.12145130733205226,0.12459018243002448,0.5869503744052698,0.19705432574139403,0.3178771170390086,0.2578568211791348,0.21380378134777905
-3.73544929805331e-05,0.2823411436800805,0.26299901474941345,0.20972979218847213,0.2143011769956116,0.23568141876863952,0.20978652163923706,0.2816423353395235,0.23301095696705695,0.3326912331948105,0.18165144307056058,0.23294812726313907,0.20753622854761078,0.22229450787653754,0.18258340096597594,0.22370192863449762,0.3435868700408255
0.0006996489980466584,0.28189159726776447,0.27982564249915276,0.1874096018427391,0.23383188233805385,0.2921037318465276,0.25848296579508034,0.26078560961415426,0.18571671289024216,0.38017965229583683,0.2579009954953506,0.09921459527185164,0.24654221751824415,0.14582094414814217,0.31918360837267146,0.2063229350094582,0.31876979418608387
0.0004987561416268572,0.4089001788351833,0.30474734221865823,0.20592186970936607,0.06691622781500231,0.396261946771551,0.16820385556588813,0.37142310528041667,0.05074247593175779,-0.0648938626394408,0.21628554779115258,0.259995197452397,0.5592698727957778,0.10658889529160837,0.37106515940681756,0.31492425320907647,0.19319538535074063
0.0005555697178850193,0.4380615723121541,0.34050011011504355,0.25365239934376466,-0.033000827437461466,0.20776360542635855,0.1090758908855061,0.2937095416353991,0.3659040814035373,0.06792938692842304,0.24468336432492094,0.06683232251928711,0.593158780094224,0.09691348982897732,0.10861688738817965,0.34120624615014133,0.44759513981547405
0.0006296457988855508,0.5014994136338865,0.2924561113673141,0.17262282317687339,0.024547836204426715,0.5131250624376174,0.05220270606464239,0.2569870229224097,0.1719426636518412,0.2117344467985703,0.0953844541978113,0.2559935243060435,0.414898883508505,0.3176068381452222,0.2462468658535171,0.26089780127988976,0.17005689926033415
0.0005740208962035391,0.23484818543368582,0.19036088583828115,0.2896086138660362,0.26855935556339133,0.31275833393992725,0.2147145001683239,0.3018831664194915,0.16204972434504375,0.12151349051539087,0.10474690412580209,0.3167768565514876,0.4363457800928435,0.1369929532516383,0.5546511615573169,0.06634629937833675,0.22468918437415947
0.00031490077070240767,0.213018749238801,0.12081161331273521,0.45513165997706917,0.18814518426950638,0.42897588734739883,0.2142475145259434,0.3000384056443965,0.03639444680928833,0.04412144607656965,0.2163086509414686,0.1971773762878809,0.5059396083907669,0.16677962782229994,0.2128804798918859,0.16586002349606846,0.4353441919764008
0.00046028520080649605,0.1840555197168679,0.3372247893159814,0.28733060203502675,0.1663162153771381,0.19128244408592926,0.29986150439675724,0.3913006814190204,0.1022257779072977,0.015673466532362595,0.33374432430958906,0.34953245470064714,0.2747784591759324,0.08240370922450821,0.34921959379292244,0.38512589088634996,0.16414463323267492
0.0005926907095128374,0.23068708542952543,0.03234700046693581,0.3839595439619107,0.3359361420858357,0.09296770864441581,0.2913544148121629,0.41707344593262907,0.18721955081509428,0.09193077717645481,0.29357987536761426,0.26347621393818554,0.3297733970378095,0.11840599742340296,0.3384278927783328,0.31430779832838396,0.2128412231042497
0.0005189765040692115,0.42234227926696255,0.3105015594437967,0.18369641792455255,0.06339138721599283,0.46107603452779233,0.13621179318996524,0.1260937047206852,0.26255587129668545,0.332681349254654,0.39743739011410717,0.09032828706217025,0.15547677105162128,0.21757810329185967,0.414628448000476,0.047697024892443124,0.3003111793752659
0.0003102765905500785,0.3565676077919058,0.28992104131833873,0.38982419663877876,-0.04721004496361286,0.24372808928670195,0.12068997308694404,0.4080597469604791,0.19614938505741591,0.019381507132731207,0.2304677471144278,0.15606667290060006,0.5620415690145286,0.3967352636783765,0.1689493039026954,-0.022869459181002888,0.44012984573748504
0.0006098434399897535,0.31223444033893677,0.22414733871241327,0.2964320978532844,0.14973883069009497,0.47951755900197907,0.10975890737848198,0.3094139260431572,0.09313680772464211,0.013623905118431923,0.24911527990337223,0.3175376066523021,0.3961871417977971,0.1130866145610964,0.43355827376870293,0.1962220730225605,0.24378823631431779
0.00017090399542291285,0.20182074091024665,0.5428323867662264,0.1171003324724767,0.11290200725008664,0.20946853441488852,0.2287993247782263,0.2763887916224242,0.253783786569857,0.262666667692274,0.1265081997520796,0.30151103346529695,0.27411890635756425,0.18525230174941912,0.09040505574603988,0.38896998578023134,0.3181379190757647
0.0004425879162161438,0.17421195722549535,0.3945110833941288,0.25666757144423036,0.14724921019579107,0.3400528914360696,0.009778813626919042,0.5333387924258207,0.09397769186649746,0.08370306358752153,0.2601788068245328,0.4610239200922508,0.16481014249965456,0.006495974356840906,0.26846733438800413,0.35091806673673076,0.36368639211940346
0.00035923791262682404,0.17941420304017736,0.10501544878308397,0.6396753153890234,0.047530397203409486,0.7285525904510344,0.14690891267054382,0.11169890224672657,0.001196428881379774,-0.002989757045567254,0.16544957117192668,0.30434944366947686,0.4937685136171148,0.07829225289664615,0.25773378493989013,0.2381430182837476,0.4048190976148611
0.000734404240692923,0.1510688246716603,0.3940368729673048,0.2549193949090026,0.17909450904133423,0.19415926030837735,0.3890426772393034,0.19073228968396302,0.22506958101405622,0.16256828057427772,0.4488092505254393,0.1847117970424032,0.19256039227184046,0.13988837204570453,0.40959083971667387,0.23217211148299613,0.2021062121568102
0.0006673780793646227,0.18416308915283766,0.2549681687008123,0.29995399895181396,0.24332837170054877,0.207947050957767,0.11313126498188592,0.5554050634956923,0.11248644018918774,0.20128654165904036,0.19762610298534916,0.2881629415738154,0.2950181846749548,0.08788007805289152,0.3762026494482067,0.11709395721105437,0.4108196798091225
0.00022003103452081994,0.2257347256447979,0.4280682458586138,0.2420821569300888,0.07301311601603427,0.5435741767138913,0.20859638719862528,0.14296836106222488,0.07921170808237343,0.24949953546082956,0.3842767218129739,0.08514236525214097,0.2404469495942073,0.07758861792585714,0.05505026840269242,0.3342146377795917,0.5155866914296219
0.0006348778915795368,0.5297403598638735,0.21607198532277877,0.1610111766314402,0.08046278622730066,0.36745512549381637,0.1578739083132144,0.2743699710679862,0.19447772951960246,0.2500133222081832,0.2859753810052403,0.18025684343503418,0.2632321008300896,0.22116013204596832,0.39862139567863675,0.2780013825860979,0.08789087964102849
0.0006998169715540344,0.26265051307077647,0.36727297706422735,0.26229756849754227,0.0873284338582816,0.3168071356624276,0.3386973920322986,0.21568911371974114,0.1294175652000281,0.17534552009893428,0.36136112908011697,0.19815681011699326,0.24941202124880094,0.15322855116537049,0.4232554947672912,0.2692974110519528,0.1376088090717162
0.0005343024847646524,0.2839187767415655,0.39413390435977635,0.13411008668441873,0.17284087821514738,0.36465025164230064,0.13150103715726996,0.3148585417327582,0.17504133482153558,0.03592218904092401,0.18860528784052924,0.3547228605527734,0.3951749107696779,0.12321248089510713,0.10390836601172951,0.5263747603511987,0.2429183651856056
0.0005270696023701828,0.19062902450970667,0.2517616987922809,0.3360821239829662,0.19556633577430615,0.4112398905950923,0.2266312952794488,0.32721557707776605,0.02541051348442802,0.13586282244022263,0.31797444760312504,0.25349762398815223,0.2705592506067808,0.17804059500854558,0.560933694031641,-0.05772317374059718,0.29704522609468176
0.0006210744686424517,0.08383669076025216,0.22118904619976565,0.523333362698539,0.15475675222310575,0.09237344130785669,0.295237761758814,0.4787528534486294,0.12253643579905801,0.062272624089626916,0.1820253955217251,0.27199200650058847,0.46345703515896564,0.07722698520691718,0.3088716787492709,0.22284556584903123,0.3776954836020223
0.0006017200475193818,0.2655069617236142,0.12393293309039266,0.16356210266908822,0.43492452455135866,0.18687920797820792,0.3948789049426712,0.16128814420244636,0.2503413315548307,0.2001244488880992,0.24986454518244355,0.14098750384509984,0.3938932983760639,0.398015692379387,0.2539879312658747,0.1690306907748399,0.1675432763247536
0.0006718335787527026,0.3294952499699313,0.24188720762576663,0.32282604631855516,0.08601494031471973,0.31268211988233896,0.16925745646278062,0.15172455703078763,0.35885648781664653,0.2444644121198675,0.38730960618347343,0.2742740343344486,0.07441966779619558,0.1389265484830298,0.2474303609989387,0.44352970860121277,0.15640143948142787
0.0004833438398090606,0.22664021584068245,0.42322682095427105,0.19362289842355362,0.12962107358605868,0.43201747853576355,0.20467489596068134,0.1728447947196795,0.1750799333551271,0.11116879784629699,0.497020792984257,0.20732219216316222,0.1592683654042168,0.1124091381409218,0.38949522933444247,0.15951240145884887,0.31914397415284845
0.0007429813131882543,0.23747012543619275,0.3675247590020336,0.10339084004765478,0.2800006642563269,0.21926298012361334,0.28989405579530453,0.15102003922178708,0.33390001348858045,0.24568996754435682,0.34451670590019756,0.09004878562373012,0.3077225817465122,0.18609878043100575,0.28931465361687725,0.18407409854238024,0.33406193156476727
0.0007185480804590068,0.31919995131351775,0.326821292584646,0.17846458445137098,0.16782915510527666,0.26917368493070326,0.15109169404771555,0.19034271333917363,0.3786989768361337,0.36940700800387594,0.2531199732354034,0.04427598437509633,0.3173386842083839,0.22569753715813917,0.12384804563063972,0.1863689653469134,0.4626118593921951
0.0007069146142257546,0.24240481697861735,0.33268678215692354,0.14617731713524543,0.26915570048967885,0.22137669334010024,0.25347326361599565,0.21715558204127883,0.3016314646466508,0.2279158503553145,0.1963754167916435,0.1691692057032259,0.3939884650999514,0.2532095847924912,0.3091064483101315,0.12624026703407576,0.3049403295949931
0.000410830802813011,0.2607238686689806,0.23434395521857837,0.37305529828595185,0.10189091382323978,0.377792780611859,0.3613028255936765,0.14044877177766207,0.11076829864200816,0.3642134571698073,0.29619168825491327,0.11358192842286557,0.19650899210398248,0.06024481717483279,0.46931456634260077,0.19848386871944365,0.2424238202869854
