pred_mutation_rate,pred_transition_matrix_AT,pred_transition_matrix_AC,pred_transition_matrix_AG,pred_transition_matrix_TA,pred_transition_matrix_TC,pred_transition_matrix_TG,pred_transition_matrix_CA,pred_transition_matrix_CT,pred_transition_matrix_CG,pred_transition_matrix_GA,pred_transition_matrix_GT,pred_transition_matrix_GC
0.0006918960701399045,0.3064798029074682,0.29992859319158044,0.4018361002745127,0.1525974898932718,0.37424105359405685,0.47607638149975257,0.14480787893973449,0.3191814248428112,0.5459016831435157,0.18295322456512594,0.44987150828202127,0.36970688340210833
9.139597102360915e-05,0.24118844807900452,0.2716850698998984,0.46375172161419254,0.1520051726029147,0.16873105038651584,0.6653074282219664,0.21718280107897833,0.746465885265539,0.029019578921247124,0.2038664337328428,0.5681451437152434,0.22622559499353762
0.0006210881424153305,0.2823428610587201,0.25438086891015443,0.4661205992194931,0.11535628410662191,0.37369145831779127,0.5090704094583662,0.2396525145770927,0.418543591402671,0.34793968187160923,0.23947347769508773,0.47399215325112876,0.29146062083486934
0.0005881853984801316,0.33347405247635026,0.44963421785931357,0.22237976068598336,0.019924409615036054,0.39818802806176723,0.5862358501244687,-0.029465389065818914,0.6108826854321032,0.4299706691196416,0.038657254535875984,0.5659231466117767,0.39390046250619964
2.8713464627232827e-05,0.06549402010315597,0.29548611249264484,0.6176074638011275,0.24555138540515797,0.3072893797650515,0.42681960861930207,0.2936458676944558,0.5511933447001536,0.14679679365733322,0.21400982249039285,0.6106598975076807,0.17627375570385276
0.0004690756308940756,0.1672003200319956,0.20113554133940156,0.6300709077085076,0.3417138132584994,0.20754594061722254,0.44991158999373526,0.1951501777831906,0.7233567829330169,0.08336854401623361,0.24306560340393313,0.3401308887736402,0.4146005213054545
0.0005815239635177279,0.25866483619967184,0.26149580172633247,0.4845696187875059,0.29745626311358253,0.3633347211100386,0.3400087538319292,0.1316648884550615,0.5428420564655149,0.3332370999138736,0.16087398084099025,0.6819289345696199,0.15435407808714455
0.0006594159364428722,0.4093739460255024,0.18449590290146847,0.4059024742900906,0.1736462394320321,0.2217226267271596,0.6050068008959665,0.23826994551734587,0.4151725977806374,0.3548256324007465,0.20971096480428963,0.5407953612383166,0.25132180700087164
0.0006974736933468286,0.514586291069567,0.10344528040388032,0.38377493080843833,0.2291141220394611,0.18878319382431447,0.584713810482894,0.14330367634374333,0.4716267611377677,0.3950360575166054,0.2818102518769474,0.5874538227950957,0.13137135300120564
0.00034777486510975415,0.17709408810615473,0.27428037091139257,0.5412992483258215,0.06007602534834744,0.5096732687321859,0.42291319364108093,0.5482273599973948,0.46979187274131096,-0.0187223400701102,0.27032928590698285,0.7049404053101536,0.026359341494840427
0.0005144946725386536,0.19973750498410875,0.24281028991634362,0.5565267614303772,0.3820780950241156,0.1805444571082424,0.43976529643158546,0.2511233367931541,0.6101949707419303,0.1454431230482371,0.13638456739759694,0.7089937663205161,0.14825291508265578
0.000696744498963913,0.4187674043085146,0.2417913518943243,0.3429331462921999,0.25739451080294834,0.27704384776545654,0.4675829530664235,0.24257075643993345,0.4620486842212359,0.3061478835201511,0.30849786283584896,0.5337244699541355,0.16029895259292423
-6.334528060976429e-05,0.23905813221294006,0.3818980540556042,0.3528616770909764,0.22407539955973702,0.37056822700060527,0.38242270186177907,0.35536146812304553,0.4716361908813256,0.16518952942589538,0.3164205547092056,0.3124045073830433,0.3737436727676101
