pred_mutation_rate,pred_transition_matrix_AT,pred_transition_matrix_AC,pred_transition_matrix_AG,pred_transition_matrix_TA,pred_transition_matrix_TC,pred_transition_matrix_TG,pred_transition_matrix_CA,pred_transition_matrix_CT,pred_transition_matrix_CG,pred_transition_matrix_GA,pred_transition_matrix_GT,pred_transition_matrix_GC
5.428502489329563e-06,0.043812930673287176,0.38566020058057193,0.5449178559775271,0.6034631497195733,0.23216180273764814,0.13896990390491334,0.2161574457645108,0.6613758873592763,0.09105417348015063,0.24476443626817707,0.31356883487190407,0.4212494413819716
3.1772230685477018e-06,0.2962185047751682,0.32170794330868213,0.31235513142091137,0.31737368987041803,0.34339334413121597,0.26849725837600036,0.25782271525021944,0.293186192134682,0.3735897452751243,0.2658599069206441,0.323294273938053,0.3559500942111292
2.801252585409202e-06,0.2526472130097226,0.2592345793852668,0.41177321931174526,0.30665552752081926,0.3657224273339349,0.2523439468306484,0.21491107429533846,0.3256293584897006,0.3791578232176414,0.32224468879986584,0.27764723969409144,0.3374294455226505
3.076325149844803e-06,0.2774338909908842,0.30122827697605115,0.35227733338595696,0.3171713586730057,0.3585273533275418,0.2534829293560807,0.26656985521131255,0.27799709588956084,0.378171348142164,0.3125892491553419,0.2958581746300477,0.33664876137871663
7.208055853547093e-06,0.17278677184137342,0.224208850940869,0.6136023626324402,0.15277689254960022,0.6244867873339104,0.23144121556841535,0.30946121829316614,0.6312909187116831,0.06994638510580714,0.34559933270654064,0.19041962596806328,0.4771839056644479
2.208337937409343e-06,0.2741047997843281,0.35068571237222274,0.28716601485253906,0.3093572403127272,0.35035722011245823,0.25252098067463624,0.2431822690192365,0.3215890188567963,0.34064123399882373,0.3059172215959557,0.2786552874132938,0.3469497896949967
5.006526617237795e-06,0.29991164138588405,0.1483870795308591,0.523533057925009,0.2966704850735271,0.49897457173176407,0.16651481493077472,0.6555431643386167,0.18882974227894248,0.12734247524875136,0.35263729911575337,0.33514072142801743,0.29063712735511826
6.3369367511151044e-06,0.41746929431173435,-0.006825076761320159,0.5829662112676217,0.2565098552173782,0.7415430237426633,0.006002890348616174,-0.007791120369683435,0.43541138985841066,0.5600668762817567,0.43778256432477913,0.1956874720421599,0.3580087775297766
5.577651420495403e-06,0.15639514711992938,0.42548099020895014,0.39916954419688827,0.1635468782266018,0.43293337170748936,0.37491464878233727,0.26898164338096464,0.2979721719437521,0.4019476304597971,0.2698968603730564,0.4367805833439011,0.2808983786694223
6.2813803386148216e-06,0.5297524201865755,0.049540511479341964,0.4081242900032876,0.4012505210487555,0.37558277978962795,0.2104938953867223,0.5355677982039715,0.36527637130203783,0.09074210960545714,0.34769141940105625,0.30910215233325866,0.3371788798125144
3.1767920178824618e-06,0.32532830965272247,0.33911649058566695,0.26740634967227994,0.3502917934339941,0.33000392695655373,0.24840918674721113,0.33181392147215094,0.2583276663470634,0.3337137245948658,0.23897054648721272,0.3319984952513028,0.3768727942382191
2.4765894765607054e-06,0.2910414328950279,0.2872836220261869,0.34039472684450073,0.404047078823831,0.29206197813253504,0.2225546750220126,0.3096628465310831,0.30844241266681016,0.29400838968272264,0.26065619060760553,0.28296316576409486,0.39319446562097815
4.2915627660314575e-06,0.2889151116487522,0.35450362223718335,0.31137149174568807,0.2263597254461066,0.3535011963684168,0.3677245158722887,0.41073797409307355,0.18377825234563722,0.356236480738699,0.38452812059779107,0.254547012796596,0.32794256977015823
7.795992329305672e-06,-0.14576140279559202,0.606221015581049,0.5707495057933876,0.2700739247633734,0.4934504759508974,0.25891445775242433,0.02837409039465394,0.3260306019760617,0.6613899623582818,0.44267433379205456,0.2945972657514637,0.2869793873670344
2.990605564113145e-06,0.36010474391829994,0.2574188575358488,0.30842436261425665,0.3448257328024457,0.3122685879059652,0.2724244267505758,0.22196372067140197,0.391698037918398,0.3045409249849938,0.47648869997228444,0.20970935101673532,0.2580890241247176
