pred_mutation_rate,pred_transition_matrix_AA,pred_transition_matrix_AT,pred_transition_matrix_AC,pred_transition_matrix_AG,pred_transition_matrix_TA,pred_transition_matrix_TT,pred_transition_matrix_TC,pred_transition_matrix_TG,pred_transition_matrix_CA,pred_transition_matrix_CT,pred_transition_matrix_CC,pred_transition_matrix_CG,pred_transition_matrix_GA,pred_transition_matrix_GT,pred_transition_matrix_GC,pred_transition_matrix_GG
4.680588557708291e-05,0.19653365864546699,0.10490442522011836,0.12509159227475386,0.48954963016806824,0.2670764655562227,0.1436900817234203,0.19880206180762766,0.30934372973842744,0.30093655546833215,0.10526378425123634,0.3520142981424594,0.17593397219009188,0.08562168401832379,0.28370017506320755,0.3188442058355231,0.23767519413382623
3.4139257352887074e-05,0.4313432209373116,0.026604544653183265,0.10306239516771976,0.3203555228281346,0.21045390288497218,0.17561827472882735,0.32468478657598704,0.18285297419928706,0.13137372522621232,0.3301464558213901,0.16063989276385163,0.29455172297049137,0.255686159744138,0.2703549060286041,0.17021245850689998,0.20680246916375902
2.5553048175514587e-05,0.24939831834379592,0.16731739912845,0.19718815473366466,0.24987000655367203,0.24128397279077046,0.1928621256895406,0.18967358201162968,0.25551003556426327,0.16823938491843593,0.16997465478790474,0.28140277153253906,0.27451922149983676,0.12945125858979514,0.3007556166233843,0.21299120868790472,0.23835502967506628
2.6587979673059793e-05,0.20550376486138625,0.07736155103097059,0.3014512892427844,0.285462544000548,0.24818083935582178,0.1998931742518459,0.2138944856999874,0.22286668683157834,0.26104711674230496,0.23376131907619604,0.22497672257219212,0.17822405503109692,0.10508744384446567,0.21616331783756487,0.24295823670430242,0.31884227094044043
9.618457861516254e-06,0.3227552461470372,0.07294637751330924,0.14623864716725066,0.28827919137830166,0.2530771353405017,0.12020387519028897,0.25573054829271563,0.2253246748995825,0.2168235339385182,0.1850178382718699,0.22941665140939702,0.23384370972315496,0.11963527519205766,0.2311120417641035,0.19167621913550098,0.31109286355202437
4.032360760658893e-05,0.393693863856972,0.14249379388362532,0.17734017821922277,0.17734604681977995,0.23505063531096107,0.15945922837792165,0.3852706320215511,0.12546632035676603,0.1354612456585462,0.3844522554883402,0.1949130796267975,0.21003904848306823,0.07340862702620163,0.4615340423536204,0.1536469802201713,0.2211882175378207
3.3330733147784406e-05,0.27983398351608135,0.13821708130613275,0.1350849019309122,0.32580040785306974,0.2834201861698828,0.28602264772969527,0.189890263460065,0.13021119827130265,0.24572563057064856,0.33371765249255336,0.1545670006001062,0.17746522880108384,0.20757841704429492,0.33916217239944907,0.11368631608700716,0.23595814639950938
2.686042007507535e-05,0.3065973757443863,0.07730947552343498,0.1936284996098871,0.2901390100337559,0.20331318294052703,0.1200213132658822,0.23311690206858313,0.3286015728478899,0.20428714965240635,0.21900636106305382,0.23882360857515658,0.23546899120921985,0.14133845049747856,0.3180253056243936,0.13240951494581854,0.29530248149728056
2.0503581521493082e-05,0.2950090995834719,0.14344481707942952,0.1585759608835923,0.25647152890694974,0.221356392832576,0.20012752864101066,0.2135392753643676,0.23434531547308313,0.20211848916504774,0.166215381518582,0.2650051542316258,0.25269614275069696,0.20267552142089945,0.2894937712092587,0.17124723205734527,0.2111300033274724
1.4749405463084586e-05,0.3328997111704147,0.07776555097505111,0.15587500587240266,0.2750388392890354,0.22217730110879805,0.1481797154392835,0.27710293744876346,0.21538554523917774,0.23593208976751473,0.18720291715610793,0.2201449151505805,0.23213088535641913,0.11022881650529226,0.24501586633971903,0.2294864970107306,0.279229899128041
