mutation_rate,transition_matrix_AT,transition_matrix_AC,transition_matrix_AG,transition_matrix_TA,transition_matrix_TC,transition_matrix_TG,transition_matrix_CA,transition_matrix_CT,transition_matrix_CG,transition_matrix_GA,transition_matrix_GT,transition_matrix_GC
0.0006882590165556586,0.35278978306580216,0.1774788910742397,0.46973132585995814,0.157958309915999,0.15799367284065396,0.6840480172433471,0.19665573846532858,0.4032620731877992,0.4000821883468722,0.3241712661027969,0.08369514438740006,0.5921335895098031
0.0007970519198005277,0.054482333603322386,0.8849570850556506,0.06056058134102693,0.70619511229904,0.06710765153464199,0.22669723616631804,0.15472375574029484,0.602452992623516,0.2428232516361892,0.21610904354033023,0.7457245430406022,0.03816641341906757
0.0006379441931275663,0.2323030409976238,0.5598453290153528,0.2078516299870234,0.1125303333065539,0.13638024304594773,0.7510894236474984,0.5004280898040764,0.2386618422130677,0.260910067982856,0.37166810820679,0.22460274132954963,0.40372915046366037
6.386634482405282e-05,0.45923697495134264,0.45067795782611364,0.09008506722254364,0.2415756800290267,0.5816319896368242,0.17679233033414907,0.010382289751606044,0.1451299922557438,0.8444877179926501,0.8128735772499913,0.16327739777815134,0.023849024971857313
0.0009632307248810764,0.002138153972965795,0.2883934122549433,0.709468433772091,0.3147010946161203,0.34346357192757265,0.34183533345630707,0.1801437245399316,0.12456165380013257,0.6952946216599358,0.1911839777441857,0.204145826869212,0.6046701953866024
0.0002682506046740846,0.02200827696631913,0.735708535027948,0.24228318800573298,0.803909650429937,0.10634470085133757,0.08974564871872551,0.17170660057385004,0.4906990864697289,0.3375943129564211,0.06845715928448498,0.8021224124202178,0.12942042829529726
0.0007775909610231905,0.10430183189335707,0.5384458069433142,0.3572523611633287,0.4886915673225418,0.09157547398654556,0.41973295869091254,0.549392591392195,0.3942341676610739,0.056373240946731185,0.7083311249576982,0.19775221978286994,0.09391665525943182
0.0001921963846628599,0.19251889249363624,0.12200076233768342,0.6854803451686803,0.22224004405862838,0.022542179554691177,0.7552177763866804,0.2771440973134522,0.0037473360253459376,0.7191085666612019,0.5530398490978616,0.2056925535796911,0.24126759732244732
0.0008263354066915116,0.6367985403362841,0.06027378922899368,0.302927670434722,0.38647442350166833,0.49321164528801603,0.12031393121031564,0.394034690085536,0.4894514874245437,0.11651382248992026,0.1764135025866996,0.4062056313995185,0.41738086601378194
0.00040977353180610647,0.36262092539741053,0.1805701439744981,0.45680893062809136,0.1331973721185887,0.41952601893314523,0.4472766089482661,0.23991993214806087,0.13512928311139139,0.6249507847405478,0.18624437911871827,0.544848127404938,0.26890749347634374
0.000394742698243072,0.6155128624853357,0.12333227619886772,0.26115486131579657,0.5124607570039234,0.4624907171566958,0.025048525839380886,0.06411673428037928,0.1531498262828726,0.7827334394367481,0.2983997909454342,0.2751073456845858,0.42649286336998005
7.182377044802845e-05,0.049868411742510055,0.4852040701500803,0.46492751810740957,0.7110069731812081,0.28419318164665197,0.004799845172139883,0.22884647157085553,0.17060490391952224,0.6005486245096222,0.1309362371699545,0.1420747720833016,0.7269889907467438
0.0005717133295680714,0.11810134813746426,0.006220113734898003,0.8756785381276377,0.2973023170003019,0.40265221212542945,0.30004547087426864,0.3325411347560263,0.22340339879564608,0.44405546644832755,0.14721146629904056,0.20882335247763537,0.643965181223324
0.0008628032344195196,0.7480746574034296,0.013899160788869547,0.23802618180770085,0.15434189357510344,0.10610166499494605,0.7395564414299505,0.5339318001687436,0.08312438861737856,0.38294381121387777,0.568217646468986,0.3142069024889534,0.11757545104206074
0.0009642702187454878,0.14035146776366342,0.7298289804347146,0.12981955180162194,0.02193230859794565,0.43525819820048145,0.5428094932015729,0.1234783882354964,0.5844422565050161,0.2920793552594874,0.19799633041636877,0.4232165990775312,0.37878707050610017
0.0005605370808878462,0.6277949117749918,0.11455352355049286,0.2576515646745153,0.19224563449537635,0.7170055261478829,0.09074883935674072,0.23076984885246027,0.24747864446920118,0.5217515066783386,0.22486571991651358,0.3194212236090122,0.45571305647447424
0.0008323884520093296,0.5483472830815094,0.020441781208727305,0.43121093570976343,0.607899151180909,0.15832359941405294,0.23377724940503794,0.6880965583752078,0.14222000194351175,0.16968343968128044,0.1836900998379304,0.004482819612492583,0.8118270805495771
0.000843444349876259,0.5214062714085467,0.46101282061103693,0.017580907980416338,0.5102341654288503,0.4565779827951428,0.03318785177600703,0.49308214624605307,0.1911699949228071,0.3157478588311398,0.4158283679929269,0.36691989629829874,0.21725173570877432
0.000309171592178666,0.20220338022333942,0.46038341711326264,0.337413202663398,0.08062994580459615,0.01002566692728929,0.9093443872681146,0.2561352145570369,0.24875142135132086,0.4951133640916422,0.1578263227216882,0.1931351460078828,0.649038531270429
0.0002982811468609501,0.22979803341093746,0.09922313989315507,0.6709788266959075,0.1966598714375029,0.6427834943746562,0.16055663418784086,0.5647986779535152,0.35817386334276274,0.07702745870372202,0.43877265189111425,0.46177648612610056,0.09945086198278519
0.00023744090222153652,0.3061673427767511,0.687640082181617,0.006192575041632009,0.17354776838132885,0.4209716455765784,0.4054805860420927,0.06143010059858239,0.1287916112508733,0.8097782881505444,0.10470889349624879,0.6172562665553204,0.2780348399484308
0.00016960897848123063,0.02754446858029952,0.1607982691400774,0.8116572622796232,0.4956873743011401,0.2785129900323051,0.22579963566655487,0.03495438260326228,0.49653582756105746,0.46850978983568026,0.6040501472687969,0.36305657544633146,0.03289327728487157
0.0005458140404641845,0.42106353701534655,0.0241000776790658,0.5548363853055878,0.016492213179056858,0.33275427487914927,0.6507535119417939,0.24336709061947723,0.24987367259336313,0.5067592367871596,0.09398242974532314,0.5384298862345739,0.367587684020103
0.00024200145980033717,0.17766408712580334,0.5172175839821145,0.3051183288920821,0.005812326913162635,0.4990391914546596,0.49514848163217784,0.8283464134208656,0.02280950153787137,0.14884408504126298,0.1313644504632226,0.6678304535644167,0.20080509597236074
0.0003529688834353901,0.37877509325609143,0.26210547432614884,0.3591194324177598,0.1410160028912198,0.8017698910047864,0.057214106103993745,0.5956131191036454,0.4030242361478628,0.001362644748491848,0.10244680228869907,0.054872312536999646,0.8426808851743013
1.0380051203851643e-05,0.14013655453822899,0.6385480667408502,0.22131537872092097,0.4128989379749352,0.2747968983757217,0.3123041636493431,0.3775165690129698,0.1245298030365028,0.4979536279505273,0.4924946464428869,0.16816364516074137,0.33934170839637173
0.0008281401623234146,0.1606017386705083,0.3094604939704807,0.5299377673590111,0.07615131237780592,0.5107970914532117,0.4130515961689824,0.3715844632878514,0.04206930448613572,0.5863462322260129,0.11474080663498587,0.6844693667982951,0.20078982656671907
0.00033527355510108204,0.4239271789560211,0.2955186034107593,0.2805542176332195,0.02310655058222516,0.5807422865958134,0.39615116282196144,0.12435164448650532,0.659511318457504,0.2161370370559907,0.4128463260306887,0.4738469030128514,0.11330677095645988
2.0681676004027808e-05,0.5466953170732016,0.33606982298391,0.11723485994288826,0.038845346255641344,0.8372344004624717,0.12392025328188694,0.8671659447875574,0.05693936174474529,0.07589469346769728,0.706019088919105,0.05769409718122642,0.2362868138996685
0.0009533846794045832,0.7274006773450625,0.2473010323840015,0.02529829027093594,0.07738062118210942,0.8590018921536628,0.06361748666422778,0.14482490603011755,0.8242842923425127,0.03089080162736979,0.2990226144330521,0.3348046134249814,0.3661727721419665
0.0006787975686359365,0.23893351247877162,0.7543241594145003,0.006742328106728146,0.4487997456294658,0.35840503945362706,0.19279521491690718,0.7834519920250668,0.19942985871453434,0.017118149260399007,0.718937653399002,0.21951332133851104,0.061549025262486956
0.0005646433874152224,0.06001315828977821,0.53721259710935,0.4027742446008719,0.4045462580184014,0.3515848774255005,0.2438688645560981,0.04006710119374923,0.8160898262031893,0.14384307260306173,0.22470960316399255,0.01085471775299024,0.7644356790830171
0.0008143131116276046,0.010933839087336639,0.19943988501140317,0.7896262759012602,0.17609864296072625,0.5646349504115663,0.2592664066277075,0.3245618606629425,0.3188580617853215,0.3565800775517359,0.12694197108096275,0.14679683249443018,0.7262611964246071
0.0002523675908248573,0.5382193493887286,0.4220467819031303,0.039733868708140996,0.08318067452459504,0.08537081102007837,0.8314485144553265,0.23526939542756328,0.42429919291191526,0.34043141166052154,0.35744626323419626,0.6375924309795787,0.0049613057862249454
0.0006838060121582959,0.405107683082213,0.03839235742654695,0.55649995949124,0.024683541175311075,0.7193871582026911,0.2559293006219978,0.1481168568002313,0.32019496193800984,0.5316881812617589,0.2931888043551338,0.05733079754291537,0.6494803981019508
0.0006004241724678522,0.5407311826716491,0.08256643818802217,0.3767023791403287,0.38769484138844384,0.4764765959231758,0.13582856268838026,0.25277668619222876,0.043352806160258384,0.7038705076475128,0.19883384258755588,0.6735387450818713,0.12762741233057295
0.0007477424630115744,0.027075360660069103,0.2970682890945957,0.6758563502453352,0.21158753776141426,0.37430418912322017,0.4141082731153656,0.01236797748427415,0.9187650651077053,0.0688669574080204,0.2615209774820376,0.18134663675306495,0.5571323857648974
0.0008349747546539546,0.40377397869689646,0.17000284000335827,0.42622318129974524,0.17326776467800242,0.4838501158504359,0.34288211947156166,0.05048883873924914,0.43151871923084545,0.5179924420299055,0.48271487654885026,0.15781170987618828,0.3594734135749614
0.0007814851046720936,0.5056746860834841,0.256781212205606,0.23754410171090998,0.6069324698020326,0.26567971361438475,0.1273878165835827,0.6099771390651649,0.23563842538798901,0.15438443554684605,0.07762933498675789,0.6396028286096342,0.2827678364036078
0.0008453818065967624,0.05620694537591381,0.5007079640892501,0.443085090534836,0.09584232460989395,0.21147458534335478,0.6926830900467512,0.45894936508449935,0.20681186374221,0.33423877117329054,0.17913206632202894,0.4642269228456016,0.3566410108323696
3.827536752113684e-05,0.1936738758918233,0.16664062972602528,0.6396854943821515,0.03338237517846204,0.09484074094579203,0.8717768838757459,0.8452557143425743,0.07211341568051366,0.0826308699769121,0.7010318166803986,0.07568103618554345,0.22328714713405798
2.0554552599025722e-05,0.6733033521245123,0.2390573842330706,0.08763926364241703,0.12634310191138387,0.03831698073170431,0.8353399173569118,0.3973329454512574,0.04881185162131807,0.5538552029274245,0.1300220056574742,0.7211323959976671,0.1488455983448588
0.000288034296923995,0.25532240976814596,0.45961424318439,0.28506334704746417,0.40263508501941053,0.3207963868466159,0.27656852813397365,0.45405798300473244,0.4888230384525285,0.05711897854273895,0.5949322798095259,0.3454059484445455,0.05966177174592885
0.0008656056243345684,0.568515882924387,0.07552738099588407,0.3559567360797289,0.08598314802993445,0.1742437017761682,0.7397731501938973,0.5800899693841598,0.0885422643195661,0.331367766296274,0.27571140930607985,0.6799623971811916,0.044326193512728596
0.0008175054202412105,0.5554280696794114,0.17389052970203953,0.2706814006185492,0.46655177778427415,0.19671407011461667,0.3367341521011092,0.7453224196124297,0.19505911837984113,0.05961846200772902,0.5949269403098679,0.3196908577481141,0.08538220194201795
0.00016293647188631016,0.2275892506171738,0.3700445238600788,0.40236622552274726,0.3508604542834742,0.6211849529596954,0.027954592756830432,0.18855740520889497,0.5035450786387216,0.3078975161523834,0.44543277501315726,0.3370283696924583,0.21753885529438435
0.0003149760136163727,0.08937677318006645,0.2917484562251336,0.6188747705947999,0.47059862584777085,0.23286512616697852,0.2965362479852507,0.30140370649624065,0.3389736879621522,0.35962260554160713,0.7285622882785994,0.10696090278228826,0.16447680893911237
0.0009220533209265182,0.2132404034903918,0.3785281244624415,0.40823147204716675,0.4765903618824912,0.09027386884374783,0.43313576927376096,0.4485131701646048,0.43104049728511407,0.12044633255028106,0.24222043171597438,0.3898834643966344,0.36789610388739113
0.00098305543612759,0.06265994808256575,0.16318686555235276,0.7741531863650816,0.7327151105739812,0.24786448721025667,0.019420402215762078,0.4141305353204813,0.3145351032909862,0.2713343613885326,0.29190043891414996,0.6628180318276912,0.045281529258158926
0.0009626671450616068,0.08086137563797002,0.8058686452264929,0.1132699791355371,0.5009821489927582,0.10498795993986226,0.39402989106737946,0.16614209469252395,0.8264584177918013,0.00739948751567493,0.5259243802969662,0.4575573634119485,0.016518256291085276
0.00039093346014730583,0.6162243533464353,0.32647079697611187,0.05730484967745292,0.19848173638936964,0.24395180038305805,0.5575664632275722,0.4819131803904066,0.033842875308477516,0.4842439443011159,0.5790917747513774,0.09210405996350654,0.328804165285116
0.0005628435042461953,0.09482367085389373,0.015603093945302737,0.8895732352008036,0.05273308885828609,0.36239053225231077,0.5848763788894032,0.09812157833717172,0.5507742735083995,0.35110414815442886,0.24675343194718782,0.5594945566244262,0.19375201142838608
0.0008836147317021821,0.8692603144414823,0.12803761352019513,0.002702072038322678,0.6838551264361556,0.08682005191939035,0.22932482164445395,0.5178285978906533,0.3798510700672478,0.10232033204209898,0.3360427780418689,0.09606078274949914,0.567896439208632
0.0006347121451443091,0.3191381014028092,0.6403836178027731,0.04047828079441773,0.11066268376027427,0.4489218905484083,0.4404154256913175,0.3328934071507458,0.6370311401204657,0.030075452728788643,0.5847381874275271,0.1569394972825078,0.258322315289965
0.0008940379885826319,0.2524588637868518,0.06537746971699515,0.6821636664961531,0.6732332162636068,0.2867189343262254,0.040047849410167924,0.19491083269696774,0.2900957347760323,0.514993432527,0.6098514178557959,0.3124904389910783,0.07765814315312586
0.0008878716720171745,0.42293761687156317,0.47585600060986466,0.10120638251857222,0.515238812678446,0.20894815178659573,0.27581303553495823,0.3626729284101426,0.6010637426822748,0.03626332890758266,0.22454277494436253,0.7519747915580102,0.023482433497627297
0.00042291049972430087,0.12713472363973644,0.17148563011288676,0.7013796462473769,0.5203531185869792,0.03822167416963701,0.44142520724338374,0.3928850218541661,0.24463529770753506,0.36247968043829876,0.39454457830684114,0.13153561821119458,0.4739198034819643
0.0005615441133217664,0.43010816876450614,0.1506271007193992,0.41926473051609464,0.2809653785929389,0.6325288915855868,0.08650572982147436,0.7005093618329822,0.02882217913999119,0.2706684590270266,0.3732733967385485,0.09014026514066506,0.5365863381207865
0.0006065444607708117,0.05876125554936906,0.38685525670233534,0.5543834877482957,0.342041509842531,0.5897033987363438,0.06825509142112507,0.3443576459940445,0.10816557107900196,0.5474767829269537,0.2528596258112104,0.17321046472195864,0.5739299094668309
0.0007478624561790264,0.6786645983898892,0.014086265358434547,0.30724913625167616,0.7308645981674788,0.10763354500874134,0.16150185682377982,0.4281339394330634,0.42614843705861444,0.14571762350832215,0.015639331120686217,0.9571849543403015,0.027175714539012297
0.000862499129494791,0.26344568517491945,0.08203506760469059,0.65451924722039,0.012403459405256112,0.39511271209557025,0.5924838284991737,0.1311530279448144,0.5839802406833376,0.28486673137184787,0.6077755066374612,0.32398956109310906,0.06823493226942984
0.0005677627056911777,0.027367241356378025,0.38141866428481064,0.5912140943588113,0.20340761838790447,0.6468824598073473,0.14970992180474832,0.17112945164375645,0.6182506239408374,0.2106199244154061,0.05572136374143766,0.36178999080850377,0.5824886454500586
0.00047641411735751887,0.23433262807349545,0.04541097739363947,0.720256394532865,0.010435299107900087,0.6220968363346708,0.36746786455742914,0.32356172516426307,0.24437287536122207,0.4320653994745149,0.5612262483013095,0.09979175385848243,0.3389819978402081
0.00034321896294663037,0.11611052857328699,0.11055784565067067,0.7733316257760423,0.7589430222554594,0.050994626980990276,0.19006235076355027,0.18785157848456432,0.0960298453383856,0.7161185761770501,0.44924752175437266,0.3822602163012545,0.1684922619443729
0.0006661333750713878,0.4532535269381519,0.305305015735009,0.24144145732683917,0.39747436249223006,0.1666724521621497,0.43585318534562023,0.2769417358894069,0.5089442927040462,0.21411397140654695,0.8605822751994774,0.04090177975892417,0.09851594504159839
0.0006815880443187233,0.027401136377101898,0.6907039254062258,0.2818949382166721,0.3073988472850582,0.5177161813767516,0.17488497133819034,0.02641605669540914,0.23397203580045178,0.7396119075041391,0.11296120179596592,0.5828761528289942,0.30416264537503984
0.0003761060622047228,0.4502149525776927,0.2686685449934074,0.28111650242889985,0.15254006825723773,0.709027274250561,0.1384326574922013,0.3269729215086095,0.38800571046641075,0.2850213680249798,0.16752479399600606,0.13883003594861157,0.6936451700553823
0.0006267824459356776,0.2904835896609866,0.10356088618414433,0.6059555241548691,0.18915789537712188,0.5960899951628702,0.2147521094600079,0.7319351319264891,0.16698250840189297,0.10108235967161794,0.28535916110461024,0.4560473978208301,0.2585934410745596
0.0008545255507419014,0.31750042019251834,0.31435125876350145,0.36814832104398026,0.7385824304314316,0.18281346316197614,0.07860410640659221,0.5336714615378803,0.08009873447174098,0.3862298039903787,0.017565074727056096,0.9353508974051323,0.04708402786781152
0.0007141034148570911,0.3148500980280584,0.5421659928771163,0.14298390909482528,0.14671968564053714,0.5119888649792569,0.34129144938020595,0.2718298297679993,0.5584632479705139,0.16970692226148684,0.3494031910574205,0.35548445516300703,0.29511235377957246
0.0007766829892535794,0.2182040887184462,0.6741077240686467,0.10768818721290713,0.1549591064720691,0.47161189190991215,0.37342900161801873,0.10364285190308142,0.3602854965785238,0.5360716515183948,0.3197255094430208,0.6736337064248656,0.006640784132113553
0.00048152293062393866,0.16577369487554142,0.7856975961657839,0.048528708958674616,0.3636631131213963,0.6340469762776194,0.0022899106009842685,0.7831933643181043,0.10199662872100501,0.11481000696089066,0.553570356837242,0.017673182862142978,0.428756460300615
0.0008348030330262591,0.7802506618893936,0.04210393565500392,0.17764540245560248,0.397742489831984,0.05146071195751911,0.5507967982104969,0.652639199006484,0.06612802132493256,0.28123277966858334,0.43475335810045834,0.39923755246554343,0.1660090894339983
0.0006795142546077113,0.6031906911819114,0.3923609348981317,0.0044483739199570604,0.19114829991941218,0.1461501444927498,0.662701555587838,0.2696225571380602,0.605686981341485,0.12469046152045471,0.10956427529656759,0.5073449778412868,0.38309074686214545
0.00012014678002937948,0.5854913361780165,0.14863663732354013,0.2658720264984433,0.297541843266365,0.02383731301113151,0.6786208437225035,0.003709811153492004,0.31557278433269836,0.6807174045138096,0.6460226489843198,0.15142478410080304,0.20255256691487714
0.0009159831900442672,0.10927610205037666,0.7716858307216777,0.1190380672279456,0.1571143428893563,0.5907717584493943,0.25211389866124934,0.2792331651264423,0.5958547330554013,0.12491210181815648,0.1514625999246661,0.3994507911742517,0.4490866089010821
0.000657587721562245,0.20827091422803465,0.44100908229458735,0.3507200034773779,0.3196614930823293,0.5971304803621946,0.08320802655547604,0.058574895736151766,0.31528718154585683,0.6261379227179914,0.7175874653960781,0.271699748746117,0.010712785857804996
0.0007961656369117698,0.22569201908046427,0.45145308646624216,0.3228548944532936,0.1355309779148649,0.7226428796433637,0.1418261424417714,0.7849808978213747,0.1533849269254046,0.06163417525322079,0.2890718483901611,0.4130807975688963,0.29784735404094265
0.00017264966613096493,0.053350998238551495,0.2474926531878333,0.6991563485736152,0.6150567346226362,0.3325318959067225,0.052411369470641345,0.2515147761895646,0.0034734660616737023,0.7450117577487617,0.7485009719661028,0.10249964272648346,0.1489993853074137
0.0009940945637326448,0.15154639440022655,0.2970385921646627,0.5514150134351108,0.04629251713466537,0.78185108147414,0.1718564013911947,0.25208946892785594,0.048078328334052456,0.6998322027380917,0.1286178519176487,0.3669174436886715,0.5044647043936797
4.2332099238667265e-05,0.3629232545620211,0.6297914386655394,0.007285306772439437,0.07497397841164738,0.041183168184531105,0.8838428534038215,0.38415294447744314,0.07776339751986755,0.5380836580026892,0.47054168222502313,0.4826156277145416,0.04684269006043523
0.00010913985963912276,0.40196605226013293,0.36701088081384486,0.23102306692602226,0.2461573357491033,0.03970772964671837,0.7141349346041783,0.5611139052159856,0.18933854153687893,0.24954755324713537,0.5061050321803772,0.17050654421843264,0.3233884236011903
0.00041826334533166343,0.36319385784702946,0.36945080816743253,0.267355333985538,0.6654184697094155,0.31266247140903697,0.021919058881547382,0.04189585548822611,0.30201698495633705,0.6560871595554368,0.7131225987800336,0.22226537504259591,0.06461202617737039
0.0006707619473668077,0.1893222559045797,0.0663443490536359,0.7443333950417844,0.5131776935018215,0.2955277775047015,0.19129452899347707,0.7949187418740988,0.06367642079671942,0.14140483732918174,0.15414115061839417,0.2902565754563066,0.5556022739252992
0.0005002030395165217,0.6197109703497458,0.26396347712423707,0.11632555252601723,0.013085575311181818,0.08406062591352143,0.9028537987752968,0.0732141701053386,0.6254552492345001,0.3013305806601613,0.790386969518832,0.20607369325132854,0.003539337229839401
0.0006513528068875598,0.6493393914046226,0.08275143611980773,0.2679091724755697,0.47443500362080093,0.2492818833093969,0.27628311306980224,0.7638242348625224,0.1459678298765895,0.09020793526088808,0.22645844113892113,0.22066951718372918,0.5528720416773496
