mutation_rate,transition_matrix_AA,transition_matrix_AT,transition_matrix_AC,transition_matrix_AG,transition_matrix_TA,transition_matrix_TT,transition_matrix_TC,transition_matrix_TG,transition_matrix_CA,transition_matrix_CT,transition_matrix_CC,transition_matrix_CG,transition_matrix_GA,transition_matrix_GT,transition_matrix_GC,transition_matrix_GG
2.0549682326359614e-08,0.07947881048003205,0.06009978816781646,0.052857978721125354,0.059058196450637486,0.05249618143737352,0.05773962612592165,0.07051178991776273,0.07025058796336381,0.05552750382643196,0.06548394655528803,0.0830192506813931,0.048544571667925876,0.06223711288975253,0.06107309704455695,0.07156485931793055,0.05563961949079622
