mutation_rate,transition_matrix_AA,transition_matrix_AT,transition_matrix_AC,transition_matrix_AG,transition_matrix_TA,transition_matrix_TT,transition_matrix_TC,transition_matrix_TG,transition_matrix_CA,transition_matrix_CT,transition_matrix_CC,transition_matrix_CG,transition_matrix_GA,transition_matrix_GT,transition_matrix_GC,transition_matrix_GG
2.5103742489795633e-07,0.06586315058029218,0.061710826031411835,0.06251884143169202,0.05997968915954737,0.06130718191439826,0.062156698229734776,0.06451070463579052,0.06204836972551687,0.0607631647869335,0.066664135370004,0.0600952109654472,0.0625804812829474,0.062432213830998826,0.06067727372015601,0.0661302845347981,0.06083619418915841
