mutation_rate,transition_matrix_AA,transition_matrix_AT,transition_matrix_AC,transition_matrix_AG,transition_matrix_TA,transition_matrix_TT,transition_matrix_TC,transition_matrix_TG,transition_matrix_CA,transition_matrix_CT,transition_matrix_CC,transition_matrix_CG,transition_matrix_GA,transition_matrix_GT,transition_matrix_GC,transition_matrix_GG
5.057776004107823e-13,0.020828931512396,0.1356092851564289,0.0085828287504381,0.0172359571926193,0.0571704810221354,0.0095661617032648,0.0139321836693236,0.067252779644695,0.006914814117509,0.0055508946554148,0.0475719683455626,0.0036542392107667,0.0054184712090178,0.0162341293310379,0.0044523035661104,0.07168956579379
8.000202110455048e-13,0.03636138498988962,0.01282851030336682,0.03216153660135033,0.01038621423515319,0.0008891655789916556,0.09242869435549673,0.014652277973889537,0.023456577883899134,0.015757765345945928,0.005105029289995202,0.00027294081687165213,0.004984553579521408,0.0008800290687576524,0.022227389237179332,0.0460987145805189,0.009078824901473458
