pred_mutation_rate,pred_transition_matrix_AT,pred_transition_matrix_AC,pred_transition_matrix_AG,pred_transition_matrix_TA,pred_transition_matrix_TC,pred_transition_matrix_TG,pred_transition_matrix_CA,pred_transition_matrix_CT,pred_transition_matrix_CG,pred_transition_matrix_GA,pred_transition_matrix_GT,pred_transition_matrix_GC
0.0005842145667759109,0.30569765548582895,0.4338914986924386,0.2695673067507333,0.3719554927610411,0.37579315554259696,0.25763019734867254,0.20679985028262335,0.32773636279229296,0.4746000716310252,0.4828126764222552,0.3920567620686954,0.12212773470833829
0.0005993720200898889,-0.18697326741768655,0.48083675432851314,0.7204496252040247,0.2676786935322592,0.41968875949823825,0.32124775098002023,0.20562749080327936,-0.02145976316579451,0.8127043930274791,0.21484574231647802,0.38615949543738454,0.40037022450902815
0.0006757913666374457,0.31744255894108686,0.15040739756080485,0.538958175961853,0.49190944870460523,0.14119325679894118,0.3778230361957121,0.4292941952603599,0.24218023913376746,0.3307761789432269,0.3368265401228454,0.38124078037008147,0.2765781373572305
0.0006589176202996725,0.2553794705305801,-0.08104537850373,0.8297599578903245,0.4868480054755797,0.10529887338516036,0.4138150360093954,0.5144330118759501,0.11213697108792536,0.36468908626510815,0.37261050691449704,0.37475624803913604,0.24942055672273045
0.0006565389796911308,0.05847315403291864,0.5803290964939547,0.3720636873588345,0.5238183707903469,0.28135765893663367,0.20382743103362871,0.5621757674120966,0.14848935058015086,0.2911132478340349,0.39708226330350055,0.3262327309629783,0.27424559177577723
0.0006211104377986763,0.2414663678311212,0.5138035655836198,0.2541038271707693,0.3244266172858214,0.3723914316907099,0.3075192066152482,0.20137676141656247,0.05544964297116495,0.7437887802499874,0.4751661665835225,0.43904620844996445,0.08559467256862269
0.0006538205723678671,0.26546692271503136,-0.04933228274417567,0.7876984842698422,0.6477603817803171,0.02546290286951569,0.3316041479848286,0.5021016835900756,0.33409110899091954,0.16415547985039858,0.4314905613944289,0.3190866571508861,0.24217703391161188
0.0006419225812291235,-0.0392377084265767,0.7950187384598248,0.25411864383137445,0.44872186359507465,0.3172706367740419,0.24585166565605646,0.7428807280449221,0.0222984059535406,0.23311760400254328,0.3348694488258103,0.43666014566400113,0.22698433166683568
0.00026191472378804027,-0.12396234642030074,0.8301743906993706,0.2918632414773891,0.773508776597625,-0.008145617934490867,0.2410041527249605,0.07645030331785668,0.8269704436921103,0.1262662282329262,0.06855419452864958,0.5386993799029927,0.37727387767247084
0.0006180004155207674,-0.0434875451636032,0.4951308193936761,0.5607594217409968,0.35943733362084646,0.35105648019693314,0.30067631925918664,0.3375708039897052,0.18477823946751534,0.4816426969282551,0.24526525301821125,0.39424615724835343,0.3581473068001458
0.0006593566887060946,0.21341941845767953,0.5373655897096805,0.26182241238000303,0.32605110883381555,0.37816085141855627,0.31188724349839597,0.40335580632251344,0.33433622024480025,0.27394417696156825,0.3084905676913622,0.40227412111739225,0.28609214334411504
0.000613326772081212,0.2611116538002405,0.6286200462590708,0.13165142905549096,0.16068826886277632,0.641909023277311,0.2195058452551209,0.07584944972190111,0.6580197086725696,0.29605150628375243,0.2269056281157757,0.33583572194344463,0.43198988348184475
0.00029702200153687987,-0.14982737308595157,0.8683257656412837,0.2825389450682251,0.5880229489895581,0.22122555736870939,0.1862236576545929,0.03345530433475824,0.23991110143298996,0.7312482837887843,0.31981620062721766,0.35844260865058214,0.3137345752597673
0.0006503772473048835,0.0367481055739336,0.6897656011042894,0.28914330461471793,0.3604291834006822,0.394714225068831,0.2624537030050033,0.3891080221674037,0.32098604620427534,0.30376479300074055,0.2856138617183615,0.44493558840722425,0.2654083910864739
0.0002106356345801787,-0.06532868445740475,0.4173546452604189,0.6416711596692618,0.6265069115171444,0.04058035264147686,0.33056556914267815,-0.036068882485563614,0.795723269837624,0.25914304089112916,0.12337239433644034,0.38887840100511173,0.4770232356134718
0.0005689515786952156,0.18852969078203896,0.06816546797676998,0.7503381395986216,0.22770213743814488,0.20379946526033574,0.5776477198079927,-0.012800263193505634,0.0631243599483553,0.946786835367648,0.22242368845124585,0.38580627787484956,0.39230508527559954
0.00042664819315741683,0.362141997420475,0.3238572050865922,0.30779983137834616,0.47285071196159734,0.1570156461827414,0.3711498921259216,0.5288100417942274,0.15016123661773093,0.311748040537555,0.3827063272684336,0.24589609368373444,0.36983702152632475
0.0006601362420416441,0.2688302424718853,0.47506489806040175,0.2674545617537552,0.35588594719068334,0.33012764951850276,0.33031530829887185,0.37686750014195464,0.3688457311796381,0.26678439169443163,0.32658695719171604,0.4042343244519405,0.26480728542745813
0.000589781232876877,-0.05800258224102439,0.6223849193951105,0.4428617616952709,0.41654319568405684,0.31096336555430065,0.27564414380022084,0.5942099051148672,-0.07374127901107885,0.46934117993988567,0.4871837768510948,0.32562759194426255,0.1890741204095416
0.0006069429404403062,0.46536402297070484,-0.08374830630885444,0.6136952588098921,0.18187818026586836,0.16450370335782566,0.6665991429361383,0.8630022971439558,0.10298019914380016,0.019892993312667973,0.2801244901142096,0.5457485373487028,0.17324853965923734
0.000637534616119436,0.12923408726430172,0.237540589320143,0.641481654153947,0.2913592685923474,0.2895974435303329,0.4320437126095052,0.45191530883895764,0.17360679771782986,0.37380547311375856,0.25113437802418437,0.46654869221471157,0.28098291505808703
