pred_mutation_rate,pred_transition_matrix_AA,pred_transition_matrix_AT,pred_transition_matrix_AC,pred_transition_matrix_AG,pred_transition_matrix_TA,pred_transition_matrix_TT,pred_transition_matrix_TC,pred_transition_matrix_TG,pred_transition_matrix_CA,pred_transition_matrix_CT,pred_transition_matrix_CC,pred_transition_matrix_CG,pred_transition_matrix_GA,pred_transition_matrix_GT,pred_transition_matrix_GC,pred_transition_matrix_GG
7.155619558154386e-06,0.2303661595203112,0.1577862535371078,0.3262693637491003,0.15083032078358455,0.08098493831799117,0.10871703978716676,0.6827237636191332,0.19732756618102437,0.22893945385952347,0.32851302786825665,0.20592726623072424,0.20945858402340156,0.20235806718016142,0.09267170461704843,0.3231809901470428,0.3062744397067757
2.7969269371504835e-06,0.20393551422979153,0.19015372247220796,0.16503432344845004,0.28428177834446466,0.13415421628479784,0.2429189978937478,0.25633549250231324,0.23412356553616936,0.2764806298668874,0.19114622165981576,0.1547006676800314,0.24151968333303062,0.1670834237148872,0.19580298148049727,0.21239529130569754,0.2565214431043651
6.112453667505853e-06,0.26428167925636276,0.10971976317834214,0.30602332937150895,0.18601576639639555,0.030480787768385115,0.28250334901102614,0.23045917877279973,0.38690110949689965,0.42047372945410766,0.23852842422445736,0.11238043333261358,0.17944126298107455,0.023411501924534006,0.22175014360963247,0.5357359005120622,0.1762959915268354
6.34338791694731e-06,0.20532731913007934,0.5377898281327367,0.04280686983956988,0.1352235799390528,0.4645202296130494,0.11327745766529507,0.12410276259638171,0.31857534270987287,0.1337935273657398,0.2974579533237447,0.1998700182788899,0.3184645175049971,0.01112855011111244,0.12348093945208272,0.43720443236353845,0.32479971727352813
2.4833672007505464e-06,0.19960401536023598,0.18215970000681048,0.22553902140449394,0.23047274569603618,0.1427801992255993,0.24487385090138825,0.2632303932611843,0.19025372886693936,0.2249478512808493,0.23117960520666075,0.18931372696555432,0.1958998672816385,0.1683667428377979,0.22123969702522978,0.22320326361864992,0.22732881174077882
2.377055855790132e-06,0.19455267584629454,0.2126707262373892,0.17945739493277285,0.2536736559828897,0.14895134835456997,0.2583733274856736,0.2403347507336997,0.1927095008420245,0.22310905738026143,0.2438415253038791,0.16415892988343625,0.21703674810594867,0.14764602663567267,0.14930132056535667,0.2793976811732506,0.24664787832511342
2.851905689613573e-06,0.2092795009491289,0.20896235162634955,0.1766335931018853,0.24436605606264963,0.15083348604379043,0.2704335449039363,0.24501248284695623,0.185396475817872,0.28614106040137266,0.23934169458932195,0.15093680103308313,0.18428563254085184,0.14510740684815093,0.20379393165840817,0.27226002133376526,0.22579184230751853
8.588231951000463e-06,0.26404405067397635,0.5955854964993547,-0.02364095026675661,0.10669964968268572,0.2802428798913205,0.07959501651073064,0.14489072441853343,0.5425269239700066,0.44201449126482334,0.21804486452492533,0.2664961668932096,0.04408640839484193,0.3419062220688117,0.2787815727649705,0.21466593188262129,0.18712771160911149
2.519451412321549e-06,0.19455862380553882,0.20416284535600238,0.19553536283781103,0.24652970145375366,0.17447046627783022,0.23938198547917677,0.21373928742501586,0.2241384744579149,0.2573172393353054,0.2272850904971906,0.17971385333588147,0.18512052748872482,0.18887235214731707,0.1617127905700712,0.23202458897874956,0.24626976408025963
4.615387737407694e-06,0.22796790108027212,0.13381551758647114,0.1438526583970904,0.37938750897089135,0.08555411168312788,0.28551914987004967,0.1967379357984697,0.3479110798267487,0.25916675893761154,0.3086806303991319,0.10505500863092382,0.2521387114599854,0.1582028655935,0.17840477604249316,0.30668503661887697,0.23778139368798606
