mutation_rate,transition_matrix_AT,transition_matrix_AC,transition_matrix_AG,transition_matrix_TA,transition_matrix_TC,transition_matrix_TG,transition_matrix_CA,transition_matrix_CT,transition_matrix_CG,transition_matrix_GA,transition_matrix_GT,transition_matrix_GC
1.778107827158439e-07,0.11717320541975472,0.09312403179168792,0.12427879463259932,0.09029906714040078,0.08534334752875256,0.1659471644401437,0.1351244231121509,0.11435193276465715,0.08658166953100754,0.09319398287883686,0.13033573771352713,0.11135748718790991
