pred_mutation_rate,pred_transition_matrix_AT,pred_transition_matrix_AC,pred_transition_matrix_AG,pred_transition_matrix_TA,pred_transition_matrix_TC,pred_transition_matrix_TG,pred_transition_matrix_CA,pred_transition_matrix_CT,pred_transition_matrix_CG,pred_transition_matrix_GA,pred_transition_matrix_GT,pred_transition_matrix_GC
2.808964748587574e-05,0.4225394310189142,0.15300109862801747,0.3634032969887037,0.10230561925400572,0.33909954989709545,0.5044450335790296,0.4809910384595525,0.24185590173259391,0.1937294573689986,0.33875338845162917,0.25892902860487355,0.2968276904931608
3.287271563650231e-05,0.6419162510432048,0.04506876640023155,0.2557808156138711,0.17474281147862533,0.340116779259232,0.4418551928141978,0.30932999775702735,0.23490766833741494,0.38549327219774354,0.4235473217244924,0.3525129506781423,0.12373640972705074
2.3314067232098023e-05,0.18661523008809802,0.26753195240776795,0.4821129994645043,0.27813788944705947,0.22008005308144316,0.4476154956628614,0.32042247221174897,0.30185629073426595,0.294544289212659,0.2877683865668721,0.38127871921599477,0.22002303350296515
3.3902729945936935e-06,0.2941310407261474,0.19487650346374055,0.42469178727214585,0.19168321424173898,0.33760731758917234,0.38887608700407106,0.4640938788233463,0.1379582134254579,0.2920788332334676,0.2792441207983489,0.3422904705550472,0.24357213292028473
2.5733888917729215e-05,0.3384579060099722,0.1406859733762253,0.4583336312152012,0.19722306463460393,0.3871868137405343,0.3641313814156651,0.3705330346757686,0.23390528167732078,0.3144080601621857,0.33411398714256074,0.3244186026560489,0.23203577316789892
4.688682672902286e-05,0.22756626682666156,0.5747379576219066,0.15418934397395004,0.28716936756111383,0.32212752990119253,0.3700035178581103,0.36715292840542024,0.435634606878906,0.13536926218207374,0.36453725619022054,0.2560060275699711,0.2996452412068594
4.469126394590139e-05,0.432595891070556,0.0603814648389025,0.4638988759197491,0.138067431074601,0.41555695744101984,0.42102121048856356,0.35504232904526745,0.268928095346046,0.3179182537096277,0.24698444339249032,0.41442293170346345,0.24842553390485467
2.6378775119674155e-05,0.12435004450227574,0.17782567336000488,0.6430583015981717,0.26663078041206134,0.28677770786172835,0.39732200844766513,0.6094218562431843,0.12703871424610247,0.18304152995043568,0.31733346326515394,0.3260511205101243,0.25307525567132216
2.0837408843718836e-05,0.3056937356278767,0.08433466841174714,0.5443428899302858,0.2007753378323241,0.43688171218720245,0.3046642026589601,0.44964916206761796,0.2443180162326211,0.2181850248807367,0.3569897904010145,0.3549856589010028,0.17337799260047898
-6.937923444809557e-07,0.3179939174466243,0.19198682238219772,0.398766192877723,0.18385479432737015,0.32454873844024934,0.4022174358622904,0.37341704312517426,0.1810189749168608,0.33503177858369076,0.30928453042309856,0.3433935695736041,0.20639388394863903
1.7993885958140464e-05,0.28411350912654454,0.20654971862829763,0.43886635008688446,0.2884959731241966,0.2634817778951813,0.38910761962711493,0.4102283468214354,0.20335915265995158,0.2986352878339937,0.2763503699867208,0.4059389644459019,0.20017547810122122
6.811492154579125e-05,0.1967318904954934,0.12275013755168196,0.6651645348998819,0.028137397283199195,0.748435572785844,0.23490414468459606,0.16844285008949442,0.20121587097408733,0.6067011308912595,0.3294712044834432,0.28552099033287553,0.3289553003695356
7.24989917643287e-05,0.1143634118622402,0.4940710968609785,0.38011370451916926,0.47364104668587337,0.3686737380348356,0.19077997698344182,0.6015804375743884,-0.14622534965345402,0.5282921175282594,0.1619112170258575,0.5221314121418313,0.2580951127178629
6.865086479136058e-05,0.16291903088859952,0.39507245514273254,0.4265368007775093,-0.04680053821461777,0.48679876957952106,0.5616446255131595,0.5982497434096725,0.2788730085526788,0.08226742517940266,0.42116949787404584,0.40720138623832325,0.11507052470772655
3.780573443981858e-05,0.31277262232032715,0.08605600714719153,0.5549677789338965,0.33151542379890053,0.5149912186618104,0.1320324365018729,0.5608743117484536,0.061299704149676004,0.3186038319524652,0.28316587692822315,0.526421995647955,0.09462397818679322
3.649136658699352e-05,0.35374353830409283,0.07600763129715371,0.5199602812116466,0.22218277108487103,0.4222210821175961,0.3219358647616363,0.3511201231177992,0.3465734375050802,0.234831804893815,0.32549663437658916,0.3302843645043099,0.2516847625780866
3.069514694019328e-05,0.32725115995078813,0.08405458885341038,0.5308849211353303,0.3730404368250311,0.3007710405627282,0.28593356887144583,0.212719251147858,0.4028151388842615,0.3107071788501959,0.28904313413442795,0.3946515073539596,0.2113964325108598
2.1839875229944694e-05,0.24066583506575534,0.24150417343338793,0.45086694219251294,0.14592950495763618,0.40167005335454087,0.3966396784146218,0.23411180484765368,0.2980330233422297,0.3862965606716183,0.302432310152424,0.41122138175783307,0.17387451380983793
1.0511398732720678e-05,0.3365353530887175,0.30011025702107497,0.28318842862103333,0.12373257721806954,0.3415032567081529,0.46123335453632064,0.35956004232354466,0.12263227391994883,0.4226320143729001,0.3171359574674028,0.3233051544361436,0.23382227220128174
-1.5745557868438706e-06,0.2798086488537236,0.21204819754120072,0.4162695692814286,0.18235353406268706,0.3072092148715231,0.42134254367177437,0.41154468279195644,0.1639747479304789,0.3140737371160143,0.2754789375831422,0.3512923984796207,0.23360335953400896
3.288752503249227e-05,0.31407761801534567,0.16970655273590848,0.4619211551331306,0.20398549082065764,0.42497094541553737,0.332015188993765,0.4800750814417073,0.25859533221875297,0.18766077233095058,0.2786378746958773,0.5014499463981167,0.11475041689624424
9.269601103796245e-05,0.3266485408104055,0.14010634235711203,0.5394580335733632,0.07621824148690953,0.5653506557930719,0.3972948369432774,0.5442005685728403,0.1620287974341348,0.28157856082443233,0.24361553442881678,0.3138668183855159,0.4044164075104871
2.934706633611938e-06,0.34425165715130496,0.19820336470969083,0.36896683049737233,0.23166098997334122,0.3022030097720596,0.38350154450865837,0.40247954868771146,0.18567204436574694,0.3049299438524929,0.2719889848480912,0.36185676900594194,0.2282794638048411
7.953995007686748e-06,0.26885634819024484,0.2160081987633669,0.43449631421345,0.28118951003477183,0.2519567458840539,0.39308985736408986,0.4203245739677863,0.16895982187610756,0.3113852199855948,0.30375684346258025,0.378893195279535,0.1885661167709425
5.226177661993206e-05,0.6939475011776091,0.0003681873284847037,0.2662512402009394,-0.0016380796186076796,0.7541993266624393,0.23859973566862608,0.49564077094140285,-0.02135090963897429,0.48176837006638573,0.18940798467523234,0.3246341803093956,0.40314923382701573
7.837041190237927e-06,0.23930673233009625,0.22671111112253328,0.4520800711447448,0.18438366274359488,0.34661106272511405,0.39230722550318803,0.3686591178968594,0.21191784563795607,0.3180875207760076,0.26875779812924394,0.33822488570853626,0.2620609439747859
3.615364715768791e-05,0.30576599064122933,0.022996906739432388,0.6224493471221455,0.35739496802314297,0.4152486638922177,0.198657596177886,0.5385950529412687,0.2290624953731532,0.16445023241283901,0.20254330262815082,0.406312766335113,0.29271846226794374
6.966652135572635e-06,0.31137908167491535,0.19064099103688747,0.4152136876351364,0.15776431310631067,0.35090124873636164,0.4128376104314992,0.43071405624807624,0.14530583678082545,0.32212540491654335,0.2820059882575879,0.3393124661396498,0.24704897824907482
2.539114760724358e-06,0.3058492896796942,0.21362841080849201,0.3925012377184849,0.18381551712789873,0.3370894648534341,0.39410127385275184,0.3960021957422033,0.1929395080266013,0.3027767352024153,0.29906438563243565,0.3453082239688379,0.21696039493457694
3.2490472934822376e-05,0.13237368850269732,0.29025519020974017,0.5246998510650387,0.11734566896157642,0.297934193835785,0.539313602654757,0.27892203749978156,0.26842819896303954,0.3807115710839194,0.41844071984983366,0.3458988341520666,0.14069135904814714
1.0692412271782589e-05,0.23880181895055974,0.28920341138099825,0.39526877905902547,0.21887801257675227,0.347681486942252,0.3632446131518531,0.4578102347907405,0.16231094617098094,0.28448996349779837,0.34457010237119556,0.3621698870998099,0.17069495090588396
3.0262171614942596e-05,0.2797751729549634,0.027923960749963728,0.6400587403678875,0.09185341408201345,0.41387159249474964,0.44611870749700694,0.5173308978141601,0.22736550292594795,0.17856979852631535,0.3418642447640883,0.32560069559541144,0.23317622098458568
1.2641978753883384e-05,0.3775303679687896,0.14923728281537088,0.3979982700090579,0.17261187748801934,0.3864396135652265,0.37306184733378966,0.3897782892559446,0.13359397268796064,0.3859930463423396,0.39144905741475333,0.31968835191192463,0.17027246525097714
-5.291568157846271e-06,0.3010716530985244,0.20143218965030904,0.4008450955874252,0.1803978882768987,0.31830798776131314,0.4070120146540772,0.4023988027599513,0.14656697134836538,0.33627965805580756,0.27427696037814064,0.3662308205417511,0.21407170521719826
-8.510653452796591e-07,0.2889562168952982,0.1939776657832708,0.4258200240427657,0.15514250665648951,0.30897188663210257,0.44497858388229783,0.3796477351013255,0.16280286563240393,0.3460103368299659,0.2924801837218755,0.3369348822689877,0.2285940334679035
3.780776092618799e-05,0.2355014544372686,0.574969477272928,0.13575295470733842,0.0397821259946346,0.3386183646696998,0.5841352704445519,0.5183515532586938,0.16833844478695908,0.24222080430790083,0.2692581380654102,0.39284636607289286,0.24206631603054082
1.047361626544613e-05,0.3353036942352977,0.18739609225935303,0.3973473971550393,0.19227298438298682,0.34456275399238473,0.3920988966158313,0.365728669498551,0.2254525060409704,0.31293247645588007,0.29133697352468907,0.3799124021493052,0.20364235901207423
4.071664585013298e-05,0.3797410067161732,-0.024373536644099414,0.597051152433486,0.11933404337425307,0.3483420900811584,0.4961464944131052,0.2078380304838827,0.47583705746785987,0.24945304874565805,0.24962071224489543,0.2865802312646973,0.3728286077593493
1.3933048380719417e-05,0.34743981714782624,0.14656110176767498,0.4299562269318492,0.17438925973927297,0.4264695757483065,0.3331048567511906,0.35343651272005017,0.27899818486060346,0.27489492368216906,0.29640233576931874,0.3805809529083585,0.20117094257461893
3.488710251545163e-05,0.4296682033644191,0.028662708654690616,0.4899201005134581,0.3507869253254883,0.37423001057944055,0.24403361593465023,0.1771292865636229,0.21928912084473184,0.5434619195052777,0.32360780439215475,0.3422494144354893,0.23738397442823955
5.351238188990788e-05,0.20076093145058055,0.572503271294843,0.18873787577061352,0.1339854495350422,0.31131566456974685,0.5417475132939222,0.27157653439703455,0.3788668583760858,0.29934844711351144,0.24061556357028802,0.5083128609228816,0.17132356616169794
5.85701911210854e-05,0.2424770204545333,0.3070383697790353,0.4245506751027112,0.183794533223578,0.4704965598304187,0.340029934554909,0.6172285623645135,0.3271551167114099,0.0051531927483216,0.3167749377136388,0.39106337632390265,0.22049710467333294
1.9839467456382367e-05,0.22109302335788508,0.21624720543842563,0.4955598929218587,0.17632363690019348,0.38612733760847706,0.3807769913070794,0.43555602201184695,0.09659217123752223,0.3850987787300256,0.2305680602406756,0.37413766599405895,0.2802979392449314
2.8436235233830238e-05,0.2645130734640381,0.08075928308730096,0.5991287058634805,0.28282172039707654,0.25774476203286817,0.4141762206239262,0.30903147125077507,0.07753619809740003,0.5428131944163793,0.31676344897048675,0.3333553796291715,0.24523159447750892
5.940459752041713e-05,0.8724725417707919,-0.08565819825516285,0.17678225965524308,0.2828258203729547,0.5995034185246739,0.11965667149668935,0.2506220583737184,0.3713937309896167,0.3363998329490746,0.2554229947907291,0.4685139416255136,0.19267499797662943
2.251637699636259e-05,0.20916571239814802,0.2139721230212173,0.513029157847953,0.3715602387628192,0.2461343169205618,0.3287980190815094,0.43796635700205183,0.3007743858803454,0.17412852460252487,0.29371012483445597,0.32954829363669497,0.2640576022848443
4.1904600685204225e-05,0.3121447391042592,0.259715682610973,0.38243476779891855,0.1881647800810408,0.32360536400063117,0.46212615857548817,0.2792396517012583,0.1953014159356534,0.46952562097277384,0.25986857126539104,0.4161296286836291,0.23477537196387663
2.4449787619389263e-05,0.24569001214273783,0.12518449195293035,0.5657099849970959,0.1964346164955948,0.45196493727989256,0.30103812824439885,0.2521772463923772,0.36018343327339397,0.30769038662281717,0.2976947319867088,0.45032579559770425,0.14054527090798657
3.288560806298153e-05,0.39532938421692565,0.23407805372816348,0.3131330669636668,0.2233990972620511,0.38575125470521127,0.3541581108739724,0.31907623592393813,0.18878329480529293,0.4245616051934976,0.2482770322184275,0.41772967709175446,0.23083814503108147
5.9108637124014195e-05,0.05769029545978799,0.2607441120766156,0.6618482302582055,0.2835373868462351,0.30658321995407883,0.40625394650612034,0.40809135211311937,0.3712394152102785,0.17674987858963162,0.5155441191280254,0.3259495300798245,0.10008936581785502
1.932370938563917e-08,0.31290219686590176,0.21480612955945827,0.38125744746518037,0.202676331509098,0.3114945157131639,0.3994338568436463,0.38304657857671787,0.16079690693051177,0.347922793550545,0.26990881253941285,0.3411871699060979,0.24992793017351572
1.759265354254724e-05,0.34938906326939945,0.17526729661707655,0.4051094941037411,0.15947196729558127,0.43709420159170903,0.34441584368582384,0.47012839443572507,0.05168455716021553,0.3938110146419521,0.28510637237200465,0.3383183031551713,0.2607900876350762
5.2856413661694305e-06,0.34231494148338115,0.1956190019304146,0.37685557702364136,0.17496473690905676,0.3708396798833088,0.3754686215195274,0.4026252264262921,0.1422555567978577,0.35320722254025877,0.3189573887276521,0.3536835437323653,0.19520787228107686
6.354035142091421e-05,0.20537323585015183,0.13321350039129726,0.6486225062329449,0.48087122602271837,0.03549214137632195,0.4892708700092071,0.6257945423734428,0.022219649659078855,0.3161994156558133,0.5282607489014481,0.16844753601924234,0.2539697091333223
1.33982291686453e-05,0.22958477426672996,0.18639064556052926,0.508519583964743,0.2760094609972679,0.30915357780534347,0.3460576271589548,0.2931492645838675,0.37441381163047094,0.2352286304395102,0.3071975811470222,0.35495893592123634,0.21286312117807185
7.288444927136233e-06,0.23638226753443237,0.1786893036976853,0.5052690988738098,0.21714389361262937,0.31180713473702776,0.39426273259605893,0.4290464379893494,0.1964419902110801,0.2736859238835591,0.35188643968729433,0.3446154671335372,0.1767473964335169
2.9925549052159514e-05,0.3204950231709915,0.22193728025741305,0.4008783637652192,0.15662147330233525,0.4608006909381386,0.3392092653919411,0.3175729397289382,0.25622530095861284,0.35454536818119214,0.42552066762602925,0.317587353662954,0.15954970341006722
2.8880118098617672e-05,0.3386738479575924,0.1344732098103932,0.46878474423645244,0.24094359872794502,0.37548414369960087,0.3416302352165811,0.31712934358456824,0.13049301415073733,0.483224050330075,0.24667119055840706,0.38592489530106333,0.26192282311975623
6.515558137470663e-06,0.28196104946994116,0.1878801685479564,0.4467952657944527,0.1938225190164295,0.3141562885717235,0.4134581806725776,0.38691475644287776,0.20325757242076678,0.3072882260975324,0.27541940014113864,0.35071663246493656,0.24205756263994366
8.917631300253531e-06,0.41082849960024526,0.14045185935152615,0.3654969469039616,0.1613552940624081,0.2984020206663628,0.46374882174980137,0.37503706481740307,0.22453916246533467,0.30022953005605624,0.255605972910474,0.3478503104286177,0.26726195229809446
6.879954114323735e-05,0.27987873326465634,-0.06025524739133026,0.7732677850143284,0.07048684534598798,0.5811392127260073,0.3545189359740997,0.7551608885465932,0.16861472239795444,0.039090546782834246,0.5218241279398659,0.386917055887162,0.03741150563430956
2.823715966669506e-06,0.3251022657257196,0.16823208839569762,0.419114146060283,0.241901462710488,0.32981487169892393,0.3484956597910457,0.41219498928247067,0.13368054738934165,0.3505354724885495,0.25598843641581515,0.3984259379138309,0.20894235288584936
1.3344947943448672e-05,0.3821805415664189,0.13506546020147137,0.40660438357994266,0.22642702910024531,0.2591983833749291,0.44241042806536557,0.3568895139381177,0.23322258548991642,0.3129715036403433,0.3835881747175165,0.2814678022791117,0.21214732611784753
5.36761758131211e-05,0.5467867695268633,-0.06502745677290189,0.48364166309839024,0.12071882446312054,0.39825060793174627,0.4639246093256597,0.4969740355876372,0.38994270940217657,0.055842368645527996,0.27424805482877584,0.470110520600335,0.17180507346485463
1.8127961710251336e-07,0.33665825607069444,0.1872623692160956,0.3853212952299363,0.18584771003277295,0.29555636737122354,0.4306123729870637,0.4251109800281603,0.14704299274928992,0.3178589595734055,0.3072244892744171,0.35133203623365955,0.2022478220790078
2.294557611240877e-05,0.2530044699746119,0.21857423877854432,0.46579839470330653,0.2861647382287109,0.3013331754820404,0.36122746544028206,0.399899968999196,0.19655080825149185,0.3236417736462093,0.32974258279265695,0.3843079099399756,0.1766279225667092
1.2333042732147348e-05,0.2431095166348639,0.2544196917436435,0.426527060664619,0.18881718874264902,0.3566023910961796,0.3855343880402304,0.34462609384950765,0.1426835214299422,0.4201773758638443,0.33248639141719283,0.33953786110727524,0.20450598439214107
-7.361422590397272e-07,0.2791039671193178,0.19795096317053526,0.43218123133490527,0.1889634354516632,0.3178021370694196,0.4040404503254069,0.4158242450024568,0.11207749577236176,0.3614879414904951,0.2724142359854881,0.35271021820602655,0.2319189125706142
5.2174528613672575e-05,0.34685750529544296,0.15148578700223966,0.4694723568525131,0.32166966627420207,0.1251285472789278,0.5380646948798082,0.5957286815616764,0.1721533656972337,0.1777745177900734,0.2720885706005917,0.44710229575038984,0.1993238638461162
3.75695244039851e-05,0.5566569606342053,0.08690834349945978,0.30351537661064315,0.15425228515792208,0.43169321466285415,0.3788954207097651,0.3996139409727767,0.3117165450255362,0.22008124310353272,0.3619118946885012,0.38294956770294447,0.1598567944481534
7.928103802657955e-05,0.49763980199612634,0.36403207127581316,0.1230566402524059,-0.008542239693004161,-0.061278787268409296,1.0769276284932428,0.02277369150844971,0.5249183168503548,0.42556247405696607,0.48654924219930795,0.37066498574558693,0.10223224682666732
7.988482739058124e-05,0.17025411117994427,0.19863752750471222,0.6324751699905162,0.06571196788302436,0.8234507553589403,0.14489175053431583,0.5180713573888763,-0.10330172985235087,0.5767764120385798,0.4667771330688212,0.4075261015561408,0.08390897825210861
5.713726575045466e-05,0.08002256450384562,0.29946508986688575,0.597311619637068,0.41252407292914023,0.12217976871653485,0.45911082260765457,0.33587260159406546,0.3778278294756761,0.2409234173490855,0.4173873508393945,0.2546753226022444,0.265881891036857
8.257040828865833e-05,0.6733424898774036,0.10726955211637812,0.207605823718748,0.11444170444958637,0.6902718185811414,0.22870249416481708,0.4192290257815051,0.23586103597763888,0.3267874184500814,0.19283314960195885,0.7110301802030985,0.03144642404389891
5.0290836840427007e-05,0.48811412890486594,0.35788757569234,0.11228598687536823,0.009757034589191527,0.10632201832970842,0.8556218101018334,0.5146834351875051,0.2592789767115204,0.16485347117297172,0.33283070772973333,0.29172752840262545,0.2995776290547307
3.416909301062848e-05,0.12788913360618603,0.011458993802110518,0.8180695495301047,0.26641743930612477,0.3548130803510005,0.34198246582125447,0.5155631935795187,0.027568064015432547,0.3921119483245431,0.3988029159458746,0.33986897992824483,0.16872195366215656
6.906307436185809e-05,0.4162197203369819,0.014612765204215561,0.5532181004728831,0.1602762031889267,0.41863228886413273,0.42682538311907925,0.48188049841975955,0.35528801776478464,0.12432034033155698,0.36758529358172554,0.27188108364160085,0.30407535095547045
4.156060653417413e-05,0.317398698758132,0.0051509152033366035,0.6360056446758027,0.21086211841815022,0.5177268853474066,0.24562156463792936,0.4391781137125457,0.25611302439275935,0.24329391841834636,0.33139843847207434,0.3842286691957586,0.19340230841962966
2.2778703595531044e-06,0.3055975831501223,0.1871105842560928,0.4193108035776863,0.22134483851477718,0.3198382518882943,0.37664801623010347,0.40107306664279196,0.1832600017834563,0.310251735260162,0.28036310868732506,0.37322543447662027,0.21103349257451365
