pred_mutation_rate,pred_transition_matrix_AA,pred_transition_matrix_AT,pred_transition_matrix_AC,pred_transition_matrix_AG,pred_transition_matrix_TA,pred_transition_matrix_TT,pred_transition_matrix_TC,pred_transition_matrix_TG,pred_transition_matrix_CA,pred_transition_matrix_CT,pred_transition_matrix_CC,pred_transition_matrix_CG,pred_transition_matrix_GA,pred_transition_matrix_GT,pred_transition_matrix_GC,pred_transition_matrix_GG
6.638222052441625e-06,0.2271799709662437,0.2459020372496541,-0.0850035963217032,0.6154377932718447,0.024782999889140428,0.21092704727468886,0.4986778594499186,0.2784737416650337,0.07855850243141033,0.42145278315451457,0.18457290857113778,0.2953604006067774,0.25033513402632024,0.3670968408495438,0.11072231607619154,0.23002967416615366
5.779319574194762e-06,0.27929482724339544,0.3105365775706647,0.21328532434657385,0.13495918480672936,0.17577095638753712,0.24051613375202846,0.19042362075869818,0.3406694601336625,0.4271851689887654,0.2696014937170336,0.10764916208150249,0.17206597150147201,0.09354187440922171,0.3339601823573255,0.26109023909343504,0.2502154484106161
8.058056563431928e-06,0.22142546964729942,0.5096777385439235,-0.05578496698939997,0.3240841312068264,0.12431901594543561,0.2507946259835161,0.32370646561932914,0.2703713119256794,-0.011353238503154756,0.4782189400291288,0.1704752523837147,0.3650402341164258,0.12877747514141727,0.12921512564052506,0.5112854078423152,0.21733637950207413
3.062003489606876e-06,0.25801577638499984,0.12761759315862964,0.2087077095347246,0.29102742644090446,0.2060564352438758,0.2489718788842091,0.1531230884452402,0.2797983703356712,0.13332006211235387,0.2804938516769588,0.17649641599525107,0.2930330311247472,0.23100878437945305,0.2189397604502203,0.20622942773115752,0.22592748723502717
2.3315670131217253e-06,0.3036819480216547,0.13207591804913765,0.16401467589180047,0.25168486309108085,0.21397740280793698,0.22366881637964287,0.23933535025110347,0.18914726060254256,0.16226247487678924,0.287326446406124,0.13599447509876567,0.277841439908063,0.10928457500506475,0.28620162258886356,0.22237435476909934,0.24693040250641066
5.276829869860869e-06,0.23535979291162198,-0.0021358852044230936,0.2473193953178376,0.45895425912216103,0.145833146283017,0.2721705152747546,0.36848740732827523,0.1385139708287894,0.08321141861226741,0.4408258727711819,0.13488227085914484,0.27449645586071164,0.13101602435813975,0.3094253665457701,0.2704254797580449,0.22379645571063528
4.367724331284562e-06,0.3308693620740543,0.17276014241085624,0.10729741639015353,0.29134628088676573,0.20426873818472113,0.21609690737720805,0.18176179955936406,0.32026841407343537,0.20184238342861788,0.398022944536811,0.11846266947387274,0.2072049644998253,0.22087122535491752,0.323653415571298,0.15949025435018865,0.21802421827573626
2.069902396955375e-06,0.31676183001011754,0.13315864039123101,0.15478482185919265,0.23911663740837563,0.22636600938968426,0.22719245992779963,0.1969239712135391,0.21246590261495812,0.15357982291844974,0.3097096861424592,0.11815113517130468,0.2770053245724539,0.10106477299072383,0.2990408054602097,0.21180860445430214,0.2493686283875368
5.371707588558848e-06,0.4003381537762738,0.08294085728045669,0.20286062909569005,0.21607493180308382,0.17005456076143854,0.19218615021697302,0.45094597966808986,0.11912668296627679,0.23635386279576914,0.4557918698124916,-0.0032586444979194606,0.26850281687292404,-0.00717282787436796,0.3269819081674687,0.3432025458848563,0.2739972898710206
2.8443467077599014e-06,0.3101848992629914,0.10440597787169703,0.12711991816437312,0.3257555498637674,0.23337252551214674,0.23231370168804155,0.166876297718888,0.2482390582962055,0.14482835154061174,0.3191936308280239,0.11354256984953301,0.30047808380521573,0.1255230200183211,0.28299686525605494,0.22975324710315503,0.24198173700673944
4.6094220518170996e-06,0.2743667182340979,0.14978765143118358,0.13437525309489026,0.3582886469530751,0.1339963321847305,0.17620960429735566,0.4600896546204936,0.15637884336573066,0.07950567961903213,0.27100031573551087,0.20766112635273415,0.3542205640407331,0.11898726377723404,0.26283081529562247,0.298233473892087,0.2342907904216845
3.833160568890859e-06,0.23735500079723879,0.2628363168855732,0.10214198568676106,0.30611172101544254,0.24570794215168562,0.3502099577545491,0.12330660770600357,0.1646768636301406,0.3125036683003437,0.3049940450018608,0.015139387164830348,0.2906300819584157,0.13323883787049534,0.22890630488688363,0.2437942142182158,0.27591124765595465
