mutation_rate,transition_matrix_AA,transition_matrix_AT,transition_matrix_AC,transition_matrix_AG,transition_matrix_TA,transition_matrix_TT,transition_matrix_TC,transition_matrix_TG,transition_matrix_CA,transition_matrix_CT,transition_matrix_CC,transition_matrix_CG,transition_matrix_GA,transition_matrix_GT,transition_matrix_GC,transition_matrix_GG
2.552697760096268e-09,0.0808642488500371,0.0084420969889018,0.0015612877023783,0.0234005493096352,0.0047768943478738,0.0134172061094675,0.0157504718089881,0.0062068083438984,0.0017970053077031,0.016576887689212,0.0586893351648659,0.005057550355562,0.0099858376972095,0.0274413269704171,0.0033059561911765,6.769390752351329e-05
1.1573927551387789e-07,0.0197512198791355,0.004269213184539581,0.0016402741047280695,0.02734986700409823,0.0002803530065061844,0.034147925185187424,0.15565595557731354,0.03724794276394359,0.014031148912819934,0.0007202511727840889,0.011481340256872042,0.00024134744350835913,0.0014465579583804017,0.013333480190498626,0.0464568565889468,0.019072018676916817
