pred_mutation_rate,pred_transition_matrix_AT,pred_transition_matrix_AC,pred_transition_matrix_AG,pred_transition_matrix_TA,pred_transition_matrix_TC,pred_transition_matrix_TG,pred_transition_matrix_CA,pred_transition_matrix_CT,pred_transition_matrix_CG,pred_transition_matrix_GA,pred_transition_matrix_GT,pred_transition_matrix_GC
0.00062770128619173,0.361925791342633,0.27631801987058663,0.3731047992651326,0.29629827952999954,0.2596953957407863,0.46215190569691555,0.042043592146515096,0.6083764346331334,0.3733347238509402,0.30305529610798837,0.4356843137631566,0.2569001648141836
0.0005297365826701166,0.03373014046989753,0.36700894545474394,0.6008547401255604,0.18645009101906457,0.18985002656732225,0.6377480827227346,0.3599699144381652,0.2815438018811613,0.36054325626585715,0.27618333274234863,0.43161646574013185,0.293424410404867
0.0005885928188907842,0.1382341298001809,0.6468673631238897,0.21630925348255986,0.16348445127773661,0.13501085750365358,0.7224125006608368,0.3705491595133579,0.32762352511507625,0.3131337671176067,0.24150904677393598,0.5931811387029667,0.16278454358288455
0.0003885292030024753,0.06124448985244707,0.7847089412451458,0.15400982673198482,0.26710369939730727,0.45469980364670515,0.28121429569590983,0.5315863800596163,0.21822933040928594,0.24883167622090838,0.3535536522343517,0.4687759811350293,0.175583067577973
0.0005425847650544048,0.4972637333835366,0.21484636727681675,0.2896637486971074,0.1684739763359502,0.3331026326833087,0.5109904146028337,0.3899011430528957,0.4511278268507132,0.1658599734099607,0.3082028453756848,0.3106726817834868,0.3789663085241904
0.0006670041159910164,0.36145151297355105,0.43325950443896727,0.21673216046838623,0.34403234271667393,0.3692262637997231,0.3022013810316063,0.34571141620491774,0.518783502247001,0.1540130897169738,0.3149669650414352,0.3753048868411607,0.30587976478450063
9.283267139886532e-05,0.43878243710025516,0.04731961398969442,0.49212330843285845,0.21899905532158256,0.29274897491725205,0.4749453981289796,0.34679352414165576,0.3013524469948583,0.33891055215437915,0.1947968048762255,0.437013143279451,0.37022514722434463
0.0006093326791714437,0.4113671742763878,0.22312595006101796,0.36597446957587115,0.31940196029248635,0.1483468315358734,0.5481004057817679,0.5751433256378917,0.4028680328830665,0.02757187574493042,0.2870760582839084,0.337101725145934,0.3724747534774023
0.0007139028155411318,0.6359479749702905,-0.16906065605342063,0.5452870777351291,0.27822073971411826,0.17291034108210393,0.5675261613651125,0.017893592526201707,0.553704160768296,0.4487256008137785,0.30758678378873483,0.45723142646267007,0.23067838253633463
0.00035127283964929293,0.45433513870522896,0.2714525387320876,0.2645842492814614,0.17348770827213,0.35197681070480835,0.48110334265473886,0.654915767179087,0.3532706912847506,-0.01341155766466745,0.19229154206179172,0.44519042678070014,0.35957278058741954
