mutation_rate,transition_matrix_AT,transition_matrix_AC,transition_matrix_AG,transition_matrix_TA,transition_matrix_TC,transition_matrix_TG,transition_matrix_CA,transition_matrix_CT,transition_matrix_CG,transition_matrix_GA,transition_matrix_GT,transition_matrix_GC
2.5130464115546024e-11,0.054611986159100144,0.05419711635618429,0.28462778048530846,0.09123696397994298,0.2092563132446278,0.057840253727400315,0.09084339482405568,0.1151761780835639,0.1290400570270349,0.23195967312209653,0.05684979410433147,0.07836983690449952
