pred_mutation_rate,pred_transition_matrix_AT,pred_transition_matrix_AC,pred_transition_matrix_AG,pred_transition_matrix_TA,pred_transition_matrix_TC,pred_transition_matrix_TG,pred_transition_matrix_CA,pred_transition_matrix_CT,pred_transition_matrix_CG,pred_transition_matrix_GA,pred_transition_matrix_GT,pred_transition_matrix_GC
8.835824535339258e-06,0.7691736674804535,0.03689280391880995,0.23015116148178838,0.3281194183271558,0.37658188313630964,0.3381510727573893,0.4282557550222694,0.49474159613672186,0.10921276150128037,0.5735566514452883,0.07173722216200024,0.4012543259202198
2.0065597283961404e-06,0.2998283111837413,0.3240257914864123,0.2856508577096148,0.30652447264795235,0.3031529365901835,0.2998440840085565,0.2978846153907357,0.3209619889123849,0.28052423069963384,0.2569807017800667,0.3305361037754948,0.342968891767882
8.888159092027963e-06,-0.08364182159562478,0.4492037628144212,0.6763797717449886,0.13445638164395082,0.2426790736813273,0.654611165359493,0.3556928175329261,0.5686579356456517,0.11664175048445735,0.44931034579680856,0.452862799502173,0.1432099179726728
3.8022880342161823e-06,0.2868006458683845,0.29928782989019403,0.3609462822284284,0.3327928316836915,0.27359606025952676,0.33803891680483233,0.3434108641866075,0.2934306086422346,0.2995378108090731,0.29685621861907624,0.2765937185523632,0.38934569282155546
7.594411099871723e-06,0.6632463937406118,0.32009760847237295,0.030167989995470434,0.16213443666494273,0.32009666410366927,0.5205356171762171,0.6834179399794771,0.34214849506846645,-0.02961701307632153,0.5397494276899404,0.42273863063065076,0.06734273585585465
3.2936948585431265e-06,0.33237538975984077,0.31401688442704034,0.2880571679890876,0.28411543148290874,0.31344705885468266,0.3362495454223161,0.2994422750317279,0.33207344267113165,0.2920917509083454,0.28767698168744826,0.3387773246990859,0.32637846822929933
5.775586983155407e-06,0.11022482928471797,0.37743553823398085,0.5018346450432805,0.3742523199627978,0.08652440631815086,0.5234268193214764,0.2720733051396289,0.3820332349620346,0.33391870662553175,0.3298440691299399,0.013920182807770298,0.6552908277887999
3.6214259432756884e-06,0.41774857131172105,0.2303670860805723,0.2916973400772428,0.2426869360154761,0.31040801097428117,0.38769405852984484,0.3646612993412426,0.3688078637564607,0.19599050439260737,0.3442732862907023,0.285815061035749,0.33030474950211636
2.914691831293175e-06,0.29468797707477123,0.3198714746943817,0.3144150401756881,0.26611802194537926,0.3736762945607697,0.2909902093414557,0.2505200446230524,0.3364705976728066,0.3317431737472957,0.24136218502296317,0.2683031715853615,0.43733636974779705
2.8914312905121472e-06,0.313489519863156,0.3758913297361197,0.2386580117842711,0.33095965890365625,0.266217552304153,0.3296847917862153,0.2509667346736967,0.3906483943276524,0.27125123970235915,0.3864342081488965,0.2970892389722686,0.2661992165771351
